ID,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,BAD
1604,11600,22635,33353,6,0,0,85.57207035,0,16,19.223872665,0
1605,11600,35865,50000,nan,0,0,78.133333333,0,15,nan,0
1606,11600,57200,72500,5,0,0,34.466666667,4,15,nan,1
1607,11600,45917,60000,10,0,1,304.36666667,3,27,nan,1
1608,11600,96882,118914,13,0,0,176.22191092,2,17,34.757740199,0
1609,11600,28654,47042,10,nan,0,158.0847883,7,29,38.477504842,0
1610,11600,36357,56514,31,0,0,237.81896639,0,19,20.181582401,0
1611,11600,33379,51821,31,0,0,247.1205918,0,19,23.661084029,0
1612,11600,64510,71105,5,0,0,150.26333198,1,34,43.239187116,0
1613,11600,57436,72460,11,0,0,255.12603024,0,27,28.945531785,0
1614,11600,129432,198705,0,0,0,341.04732919,0,16,39.963258508,0
1615,11600,73079,101219,7,0,0,152.249875,0,33,34.249620743,0
1616,11600,nan,36474,nan,nan,1,93.727138031,0,10,37.202953562,0
1617,11700,42151,58947,22,0,0,122.03036183,0,23,40.083144531,0
1618,11700,nan,67940,3,3,4,204.02559324,1,38,nan,1
1619,11700,78789,91342,5,0,0,128.36067425,2,27,41.952681795,0
1620,11700,47072,85090,18,0,0,192.25318228,0,16,35.064864675,0
1621,11700,95411,117927,14,0,0,177.92669579,1,17,34.490564131,0
1622,11700,54085,68239,2,1,2,8.0552650769,3,15,32.012658582,1
1623,11700,51600,72399,15,0,1,125.36336996,4,20,nan,1
1624,11700,52650,63646,0,1,0,194.76099992,1,13,27.610844064,0
1625,11700,59932,80313,14,0,0,238.48646158,0,32,44.474917703,0
1626,11700,40266,59097,nan,0,0,74.998098598,0,15,39.49702872,0
1627,11700,nan,69125,nan,nan,nan,nan,nan,nan,23.766832127,0
1628,11700,84863,91737,0,4,0,nan,0,4,30.330811492,0
1629,11700,63724,82252,13,0,0,233.24887936,3,37,40.075275838,0
1630,11700,59506,85000,3,0,0,37.566666667,2,4,nan,0
1631,11700,69100,85000,3.8,3,0,80.1,0,22,nan,1
1632,11700,62400,78000,20,0,0,216.06666667,2,24,nan,1
1633,11700,63914,93707,7,3,0,162.57983695,2,51,69.480650392,1
1634,11700,37093,62116,nan,nan,nan,nan,nan,nan,37.010948765,0
1635,11700,74783,86227,7,0,0,116.75680052,0,23,28.019227084,0
1636,11700,64278,76055,12,0,0,245.29516293,0,26,28.439965842,0
1637,11700,15163,74500,19,0,2,378.82581852,1,11,20.090783327,0
1638,11700,56441,86987,17,0,0,198.03271759,0,16,33.931163419,0
1639,11700,78157,103016,1,0,0,69.805697668,2,24,38.448387115,0
1640,11700,55119,67931,4,0,0,199.41069924,2,16,27.616338511,0
1641,11700,56990,83334,4,0,2,177.43269886,0,13,30.998694504,0
1642,11700,101520,110617,18,0,2,198.54334807,1,16,38.721259448,0
1643,11700,96532,107600,12,0,0,214.86981675,2,15,40.287411441,0
1644,11700,68059,86216,3,nan,nan,175.65856785,nan,35,30.253969922,0
1645,11800,74512,93328,4,5,0,117.91881998,nan,16,58.295989944,1
1646,11800,118053,125325,5,0,0,181.17206513,0,18,33.200397325,0
1647,11800,52104,61618,0,0,0,160.74993141,0,21,37.129512042,0
1648,11800,79131,102263,5,0,0,105.25389259,0,34,36.070978869,0
1649,11800,67678,108092,13,0,7,126.65823161,0,36,37.162689687,1
1650,11800,nan,65769,nan,0,0,357.33268218,0,7,34.327276537,0
1651,11800,21813,30436,5,0,1,104.01163591,0,16,19.408461231,0
1652,11800,44944,57132,nan,0,0,74.156045076,0,14,42.81224294,0
1653,11800,57760,65535,11,0,0,108.46940045,1,18,32.783483568,0
1654,11800,65062,78004,12,0,0,251.14419571,0,31,43.372372819,0
1655,11800,67336,82218,12,0,0,255.31353476,3,36,40.878428241,0
1656,11800,86785,125552,11,0,0,148.17649241,1,22,37.884449327,0
1657,11800,116742,137385,15,nan,1,170.54003506,1,33,30.785003591,0
1658,11800,38825,51984,nan,0,0,82.527794351,0,14,40.88273326,0
1659,11800,32257,59515,23,0,0,231.59994452,0,29,25.701276422,0
1660,11800,nan,51246,11,0,0,305.5667157,2,13,32.500059069,0
1661,11800,65012,91614,26,0,0,171.88954687,2,13,42.488517052,0
1662,11800,53596,69786,5,nan,nan,126.78778068,nan,24,41.047754879,0
1663,11800,98877,110250,18,0,2,195.86291677,1,16,36.871699423,0
1664,11800,112146,140781,14,nan,0,170.70050749,0,32,29.942492402,0
1665,11900,44600,63800,9,0,0,243.5,0,18,nan,0
1666,11900,54867,79000,1,0,0,182.6,2,23,nan,1
1667,11900,44142,54299,22,0,0,123.47114722,0,22,37.154902302,0
1668,11900,56443,86913,12,0,0,119.85940967,0,24,38.861656969,0
1669,11900,85486,109386,11,0,1,175.54256546,0,28,33.670908179,0
1670,11900,108763,128780,8,0,0,60.377932903,3,21,49.418114378,1
1671,11900,56792,64130,13,0,0,118.61259022,1,18,32.665746304,0
1672,11900,nan,39433,nan,nan,1,81.394829612,0,9,35.503664257,0
1673,11900,71000,87000,20,0,0,238.46666667,11,24,nan,0
1674,11900,85179,122788,10,nan,nan,nan,nan,nan,39.430730627,0
1675,11900,41009,68211,23,0,0,234.92961744,0,28,28.391039297,0
1676,11900,28329,80963,21,0,0,239.45711772,0,10,24.534997192,0
1677,11900,117550,144178,15,nan,1,170.9458328,1,32,29.099981214,0
1678,11900,58104,77870,7,0,0,69.433333333,1,19,nan,1
1679,11900,52814,72000,12,0,0,123.6,0,20,nan,1
1680,11900,34222,59948,24,0,0,228.0753508,1,29,25.728837383,0
1681,11900,26601,52544,0,0,0,240.6943608,0,11,40.775677146,0
1682,11900,81849,105403,5,0,1,82.639505382,1,34,36.50598321,0
1683,11900,29822,48574,13,0,0,132.4016914,0,4,36.611156973,1
1684,11900,201264,227295,10,0,0,239.74336633,0,22,33.776336963,0
1685,11900,97506,110902,17,0,1,196.56812795,2,15,37.99899138,0
1686,11900,89595,107895,9,0,0,250.46824187,0,24,30.305388108,0
1687,11900,63833,nan,3,nan,nan,nan,nan,nan,40.932766781,1
1688,11900,78959,104371,1,0,0,79.081397224,1,23,40.02421108,0
1689,11900,83877,208924,15,0,0,12.752046941,nan,7,18.249721916,0
1690,11900,114329,143915,15,nan,1,185.57266828,0,32,28.977738657,0
1691,11900,81318,105454,6,0,0,92.136821036,1,33,37.525751033,0
1692,11900,61094,74842,12,0,0,250.19983439,0,26,29.734874071,0
1693,12000,84172,123415,9,0,0,139.01844935,1,21,38.582669884,0
1694,12000,83560,126479,8,nan,nan,nan,nan,nan,38.928315685,0
1695,12000,63019,74204,6,0,0,98.591738332,2,14,24.490438355,0
1696,12000,41182,59947,23,0,0,118.17993915,0,22,37.131064161,0
1697,12000,57371,69076,10,1,0,83.251972039,1,19,29.632108256,0
1698,12000,76799,83864,8,0,0,102.20427433,0,22,27.17193008,0
1699,12000,35028,55079,23,0,1,108.63396857,0,23,40.797457548,0
1700,12000,30777,43157,8,nan,0,151.69943102,7,28,38.177742947,0
1701,12000,7804,65395,8,2,0,347.12332582,0,21,16.816307486,0
1702,12000,38130,68707,23,0,0,234.88798047,1,29,26.301236902,0
1703,12000,15756,53079,23,0,0,259.55504435,0,20,29.397478217,0
1704,12000,50581,70171,nan,0,2,206.3192338,1,12,29.843136669,1
1705,12000,69796,93757,16,0,1,91.432675908,0,8,24.459383678,0
1706,12000,102109,121229,2,0,0,104.48259122,0,25,34.767288887,0
1707,12000,79844,98139,8,0,0,156.95475827,0,34,31.700124322,0
1708,12000,76345,89036,8,0,0,91.97034976,1,19,50.173065029,1
1709,12000,35721,52938,23,0,1,125.928071,0,22,38.627024993,0
1710,12000,72786,84595,4,2,2,198.76932508,3,30,38.090209026,0
1711,12000,42000,60000,4,1,2,145.53333333,0,23,nan,1
1712,12000,69000,92900,2,0,0,115.9,0,15,nan,1
1713,12000,74427,96270,18,0,1,169.73333333,2,40,nan,1
1714,12000,nan,nan,3,0,2,213.66666667,1,15,nan,1
1715,12000,43000,64000,1,0,0,262.96666667,0,21,nan,0
1716,12000,96000,135000,14,0,0,126.8,5,22,nan,0
1717,12000,46000,60200,4,0,0,176.5,0,14,nan,0
1718,12000,87000,101200,13,nan,2,151.13333333,1,18,nan,0
1719,12000,98000,123385,10,0,0,170.43333333,3,32,nan,0
1720,12000,76187,93100,0.5,0,0,144.06666667,0,23,nan,0
1721,12000,73000,94900,9,3,0,189.7,1,30,nan,0
1722,12000,150000,175065,7,nan,1,206.66666667,4,26,nan,0
1723,12000,29600,61250,7.5,0,0,264.8,1,16,nan,0
1724,12000,nan,63000,0,0,0,nan,0,0,nan,0
1725,12000,94000,112125,2,0,0,143.03333333,1,22,nan,0
1726,12000,72000,106000,6,0,0,78.066666667,2,14,nan,0
1727,12000,42482,67800,19,0,0,199.9,0,16,nan,0
1728,12000,53800,80000,0.3,0,0,124.76666667,4,11,nan,0
1729,12000,88000,118750,3,0,3,153.5,0,26,nan,0
1730,12000,44000,59500,3.7,0,0,172.5,0,14,nan,0
1731,12000,81000,105250,9,0,0,200.9,2,37,nan,0
1732,12000,36346,54000,nan,0,0,114.66666667,2,19,nan,0
1733,12000,81000,99000,20,0,0,136,4,24,nan,0
1734,12000,64000,80000,2,0,0,239.53333333,3,26,nan,0
1735,12000,nan,87000,13,nan,nan,nan,nan,nan,nan,1
1736,12000,85039,111100,0.2,1,2,144.06666667,1,34,nan,0
1737,12000,87000,113850,11,0,0,216.13333333,0,12,nan,0
1738,12000,nan,nan,19,0,8,195.83333333,0,13,nan,1
1739,12000,75373,102602,6,2,0,99.366666667,0,21,nan,1
1740,12000,36000,51900,0.1,0,0,247.5,1,10,nan,1
1741,12000,114390,132800,10,0,0,95.733333333,0,25,nan,1
1742,12000,28298,72000,8,nan,nan,105.5,2,22,nan,1
1743,12000,118000,139350,2,0,0,153.16666667,2,17,nan,1
1744,12000,87917,nan,12.9,0,1,71,0,12,nan,1
1745,12000,58730,80000,10,nan,4,123.1,3,25,nan,1
1746,12000,59099,82000,10,0,2,219.13333333,0,33,nan,1
1747,12000,15231,42845.01,6.5,0,1,65.966666667,2,18,nan,1
1748,12000,48786,89800,29.9,0,5,220.13333333,1,16,nan,1
1749,12000,74265,91000,7,1,0,137,0,3,nan,1
1750,12000,42000,58000,5,0,1,113.63333333,1,18,nan,1
1751,12000,76674,97936,5,0,0,147.91420273,2,27,41.225763159,0
1752,12000,54257,82764,14,1,1,188.33742177,2,31,38.942759641,1
1753,12000,36072,62960,8,0,0,288.5298732,0,16,22.423002459,0
1754,12000,97650,115931,11,0,0,199.82804201,1,17,34.387943973,0
1755,12000,nan,67446,nan,0,0,356.93333041,0,7,37.934443412,0
1756,12000,88210,114224,8,0,0,203.46897898,1,36,41.572971522,0
1757,12000,84191,100654,0,0,0,79.677885378,1,20,33.773303262,0
1758,12000,63589,75959,14,1,0,253.61692796,1,31,43.15970058,0
1759,12000,nan,33879,nan,1,0,121.37953588,0,4,39.69469137,1
1760,12000,48189,53969,5,0,0,276.38174269,0,18,65.495243152,1
1761,12000,98428,114820,16,0,1,188.14820819,2,15,36.737721285,0
1762,12100,56335,86648,17,0,0,206.24709466,0,17,35.127874351,0
1763,12100,48622,83158,4,0,2,191.56929158,0,12,29.204499555,0
1764,12100,58556,76724,3,0,1,234.65854468,1,16,37.639252934,0
1765,12100,186062,227171,0,0,0,67.780848026,nan,4,26.990532996,1
1766,12100,13218,82386,7,0,0,262.39425427,0,14,18.430472375,0
1767,12100,96439,126328,3,0,3,156.31913094,0,26,39.279313253,0
1768,12100,44484,64398,3,0,0,263.04470405,0,20,28.803982547,0
1769,12100,29097,72647,8,nan,nan,109.51487945,1,22,45.304760569,1
1770,12100,90917,102400,11,nan,2,159.87451797,0,17,33.453728495,0
1771,12100,50100,66410,3,0,0,176.00986434,0,14,28.548603692,0
1772,12100,68941,75029,14,0,0,254.18965549,0,31,43.89784955,0
1773,12100,50150,65565,4,0,0,166.23170863,0,13,26.644324791,0
1774,12100,50973,74183,6,nan,nan,122.69182705,nan,24,41.128085307,0
1775,12100,22000,38750,0.8,0,0,167.4,1,17,nan,1
1776,12100,12000,33938,9,0,0,118.76666667,0,11,nan,0
1777,12100,31400,48000,6,1,0,107.53333333,2,16,nan,0
1778,12100,67000,79100,5,0,0,155.2,1,32,nan,1
1779,12100,67927,94126,2,0,0,35.53887812,2,3,38.847597081,0
1780,12100,nan,72731,0,0,0,nan,0,0,0.7202950067,0
1781,12100,74594,90555,4,0,0,123.77662458,2,27,41.634847306,0
1782,12100,83557,98881,6,0,0,102.22570446,1,26,25.782787088,0
1783,12100,61868,66874,30,0,3,170.43863924,0,23,37.915020999,0
1784,12100,46152,72773,0,0,0,270.48998006,0,20,29.495115994,0
1785,12100,97185,113004,13,0,0,202.6225313,2,15,37.716646112,0
1786,12100,105104,144712,13,0,0,129.51880811,5,22,37.413774661,0
1787,12100,71060,79744,3,nan,nan,179.86634886,nan,35,29.89415099,0
1788,12100,85121,113744,0,0,2,139.48533969,0,34,33.943437719,0
1789,12100,28193,34705,0,nan,nan,nan,nan,nan,37.618026904,0
1790,12100,18728,34443,9,0,0,117.64828293,0,10,21.589836378,0
1791,12100,55147,72553,0,0,0,229.40617542,0,10,35.867729634,0
1792,12100,48149,74539,17,0,0,200.03256163,0,15,23.130971888,0
1793,12200,61929,83102,14,0,0,238.52492741,1,32,44.449670971,0
1794,12200,110088,137794,3,0,0,251.15189185,1,46,33.517117222,0
1795,12200,57785,72971,2,0,0,166.89946021,1,16,34.709643927,0
1796,12200,67474,88473,2,0,0,234.77599668,3,26,29.097298793,0
1797,12200,136866,162906,4,0,0,427.92359149,0,43,30.182122904,0
1798,12200,80336,102618,2,0,0,79.730260623,2,19,34.405482343,0
1799,12200,97000,109800,5,0,0,152.13333333,3,33,nan,1
1800,12200,91000,114053,11,0,0,173.5,0,27,nan,0
1801,12200,206613,232176,10,0,1,237.31576972,0,22,30.689439205,0
1802,12200,45095,64736,9,0,0,249.67377106,0,18,31.635302623,0
1803,12200,70722,81760,0,0,0,219.78527278,3,26,30.277005376,0
1804,12200,199232,229929,11,0,0,223.43811683,0,21,31.370272297,0
1805,12200,82904,125057,8,0,0,131.6590526,1,21,37.273139992,0
1806,12200,61302,90873,2,0,0,35.973541612,1,4,39.973613155,0
1807,12200,27118,87982,19,0,0,232.23699614,0,11,25.235438798,0
1808,12200,53242,70400,14,0,0,169.93066352,0,18,34.629427656,1
1809,12200,57112,76050,1,0,0,235.22926877,0,9,35.113185331,0
1810,12200,90154,110479,9,0,0,196.92640591,2,37,43.189031502,0
1811,12200,86775,111572,0,1,1,138.61008049,1,33,34.351808356,0
1812,12300,79838,85209,8,0,0,173.83862388,0,11,37.824470796,0
1813,12300,114035,137208,15,nan,1,173.71432273,0,33,32.056072286,0
1814,12300,89333,106107,19,0,0,120.25788605,3,24,28.774702133,0
1815,12300,24552,48278,0,0,0,171.07510456,0,16,29.299550944,1
1816,12300,61253,85825,5,0,0,130.02625897,0,34,27.20337824,0
1817,12300,152107,179793,7,nan,1,212.78299558,3,25,43.134095051,0
1818,12300,48866,73023,11,3,1,251.62906201,1,29,32.876870739,0
1819,12300,48238,66603,6,0,1,80.38898294,1,11,40.01910455,1
1820,12300,112373,136202,16,nan,1,179.8829733,0,32,30.488268105,0
1821,12300,69499,104045,8,0,0,219.09048911,0,20,18.58475695,0
1822,12300,60200,77079,13,0,0,242.24413818,1,32,45.394168545,0
1823,12300,nan,50530,5,nan,nan,163.54095996,nan,9,20.02628441,0
1824,12300,78000,101200,0.4,0,0,145.06666667,1,19,nan,1
1825,12300,50230,70000,1,0,nan,184.36666667,2,20,nan,1
1826,12300,49800,64000,23,0,2,232.33333333,3,17,nan,1
1827,12300,77000,94000,41,nan,4,212.86666667,4,17,nan,1
1828,12300,114457,144284,1,0,0,252.6592531,0,45,32.497145096,0
1829,12300,52622,64407,0,0,0,191.0774254,1,13,26.203067291,0
1830,12300,152274,177940,4,0,0,196.87675772,0,56,33.722769149,0
1831,12300,27859,48393,10,0,0,82.760160333,0,3,34.385367068,0
1832,12300,90006,121122,9,0,0,133.49754075,1,21,36.91048167,0
1833,12300,159798,177853,6,nan,0,206.81707264,4,25,41.42504139,0
1834,12300,81590,90050,6,0,0,136.7467587,1,26,41.732675815,0
1835,12300,35651,59795,22,0,0,118.65306415,0,23,40.662981652,0
1836,12300,50441,56656,1,0,0,186.45101665,0,21,35.452607421,0
1837,12300,33061,46277,8,nan,1,154.8992783,7,28,39.701782857,0
1838,12300,102908,124217,9,0,0,159.99402639,2,31,27.707443896,0
1839,12300,141020,157511,4,0,1,403.74892984,0,43,29.583184253,0
1840,12300,92573,119325,2,1,2,157.6206429,0,33,34.775102513,0
1841,12300,73099,84250,4,nan,nan,nan,nan,nan,40.222283144,1
1842,12300,11300,39000,nan,5,1,170.43333333,3,21,nan,1
1843,12300,68024,78800,7,0,0,125.50405141,0,35,29.293344354,0
1844,12300,64265,90956,10,0,1,233.15612479,0,32,32.908823864,1
1845,12400,132894,198168,0,0,1,355.1639113,0,16,40.540295366,0
1846,12400,31303,57444,29,0,0,246.71682738,0,18,20.205907521,0
1847,12400,80510,97548,1,0,0,74.404263327,1,19,36.457349926,0
1848,12400,137927,160566,6,0,1,436.75177987,0,42,29.272556814,0
1849,12400,45604,65501,9,0,1,70.337530564,1,24,35.212181264,1
1850,12400,26768,52411,0,0,0,253.31804334,0,11,38.821021323,0
1851,12400,203902,234454,9,0,0,213.45544748,0,22,33.64852105,0
1852,12400,16375,36672,8,0,0,120.67492799,0,11,24.089437148,0
1853,12400,49264,57923,0,0,0,182.00104146,2,13,27.00877688,0
1854,12400,36034,62953,9,0,0,262.07934525,0,16,21.345227351,0
1855,12400,nan,69350,0,0,0,nan,0,0,2.3651954133,0
1856,12400,94000,112000,4,0,0,nan,0,0,nan,1
1857,12400,115902,146813,1,0,0,288.46762658,0,45,33.054284333,0
1858,12400,115004,144760,2,0,0,279.5221733,1,46,35.614731425,0
1859,12400,57105,74582,12,0,0,134.03176787,0,20,36.925736414,1
1860,12400,34055,40739,9,nan,0,147.01282696,6,29,39.930947359,0
1861,12400,50573,84008,15,1,0,76.042086926,0,7,41.027966747,1
1862,12400,nan,65317,nan,0,0,349.27961082,0,6,35.714418429,0
1863,12400,25805,31414,2,nan,nan,nan,nan,nan,38.237225598,0
1864,12400,24769,87665,21,0,0,238.38276937,0,11,25.332201314,0
1865,12400,83018,96637,2,0,0,95.902131333,2,32,41.244779194,0
1866,12500,93538,118369,0,0,1,132.82371179,0,33,34.833864806,0
1867,12500,37562,57081,22,0,1,129.48684395,0,23,39.083002442,0
1868,12500,69117,101503,13,0,7,145.95301782,0,36,36.759984664,1
1869,12500,157312,181050,7,nan,0,209.70673679,4,25,40.905619756,0
1870,12500,10035,61897,6,1,1,368.73779632,0,21,14.733594833,0
1871,12500,83276,129116,7,0,0,138.68795496,0,22,39.589961826,0
1872,12500,57294,66615,3,0,1,321.38758675,0,9,31.380899093,0
1873,12500,101047,118913,2,0,0,156.60549165,1,22,35.899287842,0
1874,12500,56960,69014,4,0,0,307.63666403,0,10,30.362483817,0
1875,12500,83924,100114,0,0,0,71.304197606,1,20,34.712768805,0
1876,12500,79900,94660,19,0,0,252.34969818,10,24,35.800492028,0
1877,12500,nan,52026,6,nan,nan,173.7172393,nan,8,21.621195099,0
1878,12500,41000,64680,2,0,0,70.9,3,30,nan,1
1879,12500,41301,60000,2,0,0,77.233333333,0,12,nan,1
1880,12500,55000,75393,0.75,0,1,113.03333333,1,16,nan,1
1881,12500,77100,90550,nan,0,0,173.46666667,1,26,nan,0
1882,12500,71582,93400,6,3,0,74.066666667,1,21,nan,0
1883,12500,53060,67500,16,0,5,183.63333333,0,15,nan,1
1884,12500,69192,105300,4,0,0,282.03333333,1,23,nan,1
1885,12500,62000,102600,10,2,6,226.43333333,4,42,nan,1
1886,12500,50097,73846,1,0,0,267.86545832,0,20,29.159609493,0
1887,12500,77792,100812,10,2,0,182.9569956,1,29,27.385873237,0
1888,12500,53354,79893,10,2,0,249.43595428,1,29,35.020885785,0
1889,12500,66163,83727,4,1,2,176.93524748,3,30,36.774639954,0
1890,12500,81865,101048,1,0,0,147.40222744,0,23,38.855162721,0
1891,12500,17659,31843,7,0,1,107.74109478,0,16,19.300854446,0
1892,12500,55228,66569,3,0,0,198.81516721,1,17,27.996872759,0
1893,12500,77937,89710,19,0,0,223.5874152,10,24,35.951998648,0
1894,12500,26286,36002,2,nan,nan,nan,nan,nan,38.438681858,0
1895,12500,nan,39200,0,0,0,309.4,1,9,nan,0
1896,12500,56791,72974,29,0,3,182.0664052,0,24,35.691622815,0
1897,12500,nan,nan,nan,nan,nan,nan,nan,nan,27.352644226,0
1898,12600,71370,90316,26,0,0,162.3574415,2,14,39.875483802,0
1899,12600,84933,110253,8,0,0,192.42260626,1,37,40.845077791,0
1900,12600,80612,93802,5,0,0,141.61314558,2,26,40.74903888,0
1901,12600,68800,86000,3,2,1,202.86666667,8,26,nan,1
1902,12600,41169.82,57000,5.5,1,0,98.433333333,10,18,nan,1
1903,12600,83921,90876,3,0,0,106.93739665,1,32,41.473001084,0
1904,12600,45633,77578,19,0,0,209.72551959,0,15,23.915614881,0
1905,12600,103946,113900,17,0,2,194.35993932,1,16,36.414572822,0
1906,12600,125688,198602,0,0,1,344.7479335,0,16,39.483820073,0
1907,12600,86785,110400,0.7,1,nan,89.066666667,2,27,nan,1
1908,12600,72854,86209,2,0,0,118.06964742,0,14,36.051487179,1
1909,12600,67860,103426,9,0,0,202.15263385,0,20,18.347529385,0
1910,12600,103960,127384,2,0,0,129.01549941,0,25,34.479454764,0
1911,12600,32742,41299,10,nan,1,170.40710644,7,29,37.802669594,0
1912,12600,25000,37882,8.8,0,0,87.2,2,12,nan,0
1913,12600,48983,65000,5,1,0,58.7,7,23,nan,1
1914,12600,62493,77141,13,0,0,266.33310144,0,26,27.007872196,0
1915,12600,55415,74307,29,1,2,198.8467209,0,23,36.837741045,0
1916,12600,58247,72189,30,0,3,198.24317597,0,23,35.794259842,0
1917,12600,100590,138649,14,0,0,138.16470464,4,22,34.598727401,0
1918,12600,85335,97094,2,0,0,116.08660902,1,32,40.845246192,0
1919,12600,83552,107186,21,0,0,128.66024536,4,24,28.723017625,0
1920,12600,37699,59874,22,0,0,114.23595157,0,23,38.682676037,0
1921,12600,76002,94236,11,0,0,164.76230423,5,21,39.52570494,0
1922,12600,49986,67896,3,0,0,190.1599072,1,17,29.266317175,0
1923,12700,204038,230920,10,0,0,242.91289344,0,22,29.801627319,0
1924,12700,79448,91004,20,0,0,227.50739015,10,23,34.464302149,0
1925,12700,149272,176467,7,0,0,191.90446359,1,55,33.902320006,0
1926,12700,29471,48362,9,0,0,79.902871414,0,4,36.020607901,0
1927,12700,72760,83604,6,2,3,189.9194249,3,29,37.368560459,0
1928,12700,nan,41396,0,0,0,302.87005049,1,8,27.989466591,0
1929,12700,79383,107590,5,0,0,78.299273534,2,14,33.581116502,0
1930,12700,30428,47387,2,0,0,164.49002127,0,36,38.874158603,1
1931,12700,103034,124116,2,0,0,137.43869242,0,25,31.603100931,0
1932,12700,58293,82594,13,0,0,105.05041496,0,23,36.700445544,0
1933,12700,30061,58714,29,0,0,230.8801537,0,19,20.637917598,0
1934,12700,27459,38577,16,0,0,72.329572042,0,9,31.605665455,0
1935,12700,77068,98436,7,0,1,148.28809958,0,34,33.463697469,0
1936,12700,130867,201245,0,0,1,340.79534444,0,15,40.168827023,0
1937,12700,61840,73541,1,0,0,157.89244671,2,35,41.651691707,0
1938,12700,79898,101989,9,2,0,214.99645978,1,29,29.306071113,0
1939,12700,105293,121416,14,0,0,250.01888053,0,16,35.287166428,0
1940,12700,60122,93741,0,0,0,38.334923849,1,3,42.109347732,0
1941,12700,72164,104220,10,0,0,165.4307821,0,13,37.539963363,0
1942,12700,48139,64842,0,1,0,192.47915219,2,13,26.54684008,0
1943,12700,9038,65969,7,1,1,346.58010279,0,22,13.347212679,0
1944,12700,59440,88690,0,0,0,129.15261505,3,11,37.838273531,0
1945,12700,53199,82567,3,0,1,185.32503543,0,13,27.390380405,0
1946,12700,58606,83010,1,0,0,125.32588539,3,11,35.999610723,0
1947,12700,159661,183244,7,nan,1,210.11522091,4,26,43.768191776,0
1948,12700,107653,129752,8,0,0,181.0272753,2,32,29.466721027,0
1949,12700,37346,53511,23,0,0,136.95694068,0,22,39.431663733,0
1950,12800,99160,114619,2,0,0,142.2125619,0,22,35.949877053,0
1951,12800,66293,92423,27,0,0,169.72388834,1,14,41.232162564,0
1952,12800,117391,210072,1,0,0,136.6209694,1,14,27.124889306,0
1953,12800,54546,62906,3,0,0,175.51987453,1,16,28.648185714,0
1954,12800,49349,70078,9,0,0,240.90805914,0,17,31.754053954,0
1955,12800,56516,78392,0,0,1,195.72332191,0,13,27.337441385,0
1956,12800,40932,72172,20,0,0,162.04401039,0,16,37.51836575,1
1957,12800,100241,113073,17,0,1,197.27367923,1,15,39.467588446,0
1958,12800,73624,103213,10,0,0,201.65084421,0,20,19.557272829,0
1959,12800,nan,nan,nan,nan,nan,nan,nan,nan,25.132448542,0
1960,12800,nan,nan,nan,nan,nan,nan,nan,nan,24.659670477,0
1961,12800,206527,227737,11,0,0,225.20132562,0,22,31.12184071,0
1962,12800,54151,83828,13,0,0,132.16026989,0,16,23.477426284,1
1963,12800,81030,100333,11,0,1,80.148943035,4,29,42.319370392,1
1964,12800,67867,78660,3,nan,nan,159.80149338,nan,34,30.010909605,0
1965,12800,48437,65311,0,1,0,260.55523624,0,21,29.516289851,0
1966,12800,51800,68000,6,nan,nan,nan,nan,nan,nan,1
1967,12800,111000,124500,7,1,0,203.9,2,40,nan,1
1968,12800,76783,95007,6,0,0,140.97202234,2,26,42.153616933,0
1969,12800,58592,87002,13,0,0,139.53084276,0,24,37.531077087,0
1970,12800,11986,48309,23,0,0,265.2270609,0,20,28.493861936,0
1971,12800,46043,62531,4,0,0,183.98210054,0,13,26.100802572,0
1972,12800,42801,51123,23,0,1,127.83966204,0,22,39.389594605,0
1973,12800,67060,83989,9,nan,3,116.46675743,2,24,43.572307509,1
1974,12800,91040,114331,12,0,0,175.87735007,0,26,34.747185039,0
1975,12800,71531,87256,26,0,0,167.1637357,1,14,40.376137593,0
1976,12800,75139,105289,8,0,0,151.85116589,0,35,31.210704737,0
1977,12800,77318,97616,6,0,0,125.53480182,2,27,39.462663394,0
1978,12800,85251,114023,1,1,2,143.68279591,0,33,31.913272413,0
1979,12800,79151,110583,4,0,0,79.371384496,1,13,33.586691632,0
1980,12800,29100,39264,7,0,0,93.395002466,2,12,31.283061018,0
1981,12800,81694,101680,0,0,0,159.35410405,1,22,40.111578298,0
1982,12800,68729,90127,23,0,0,163.98927891,1,14,39.424487787,0
1983,12900,69770,87000,6,0,0,201.93333333,3,19,nan,0
1984,12900,94000,nan,8,0,1,205.93333333,0,19,nan,1
1985,12900,34655,57787,31,0,0,244.99538458,0,18,21.415504297,0
1986,12900,64245,83823,13,0,0,246.8377195,3,36,40.560130328,0
1987,12900,39401,53758,22,0,0,118.64637517,0,23,38.689440621,0
1988,12900,58566,74655,5,nan,nan,116.77581763,nan,24,39.977051188,0
1989,12900,105638,112608,17,0,2,208.30688217,2,16,39.677905811,0
1990,12900,59191,72716,2,0,0,175.17044098,1,17,35.558171284,0
1991,12900,29891,76571,2,0,0,29.058670234,3,11,31.458500529,1
1992,12900,151991,179521,6,0,0,186.8053299,0,55,34.19175206,0
1993,12900,102905,117694,1,0,0,137.14247311,1,21,35.865466207,0
1994,12900,92734,114285,11,0,0,236.05277279,0,24,28.663416808,0
1995,12900,87270,97929,0,0,0,65.107496541,1,20,34.696365542,0
