ID,date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,target
324,0.009469,7,0.957447,0.041642,0.472181,0.003467,0.422915,0.414912,0.0
325,0.000265,1,0.723404,0.209229,0.591639,0.003467,0.422915,0.414912,1.0
326,0.866953,5,0.893617,0.030533,0.330556,0.002034,0.226567,0.79693,0.0
327,0.026592,5,0.93617,0.089498,0.412526,0.003467,0.422915,0.414912,1.0
328,0.880404,1,0.170213,0.02663,0.088962,0.001718,0.166494,0.760526,0.0
329,0.464758,7,0.914894,0.0263,0.287266,0.001743,0.230192,0.613596,0.0
330,0.00438,4,0.680851,0.045244,0.492413,0.003467,0.422915,0.414912,0.0
331,0.447502,7,0.297872,0.041071,0.361202,0.001934,0.264112,0.765789,0.0
332,0.429892,7,0.702128,0.080401,0.419369,0.003467,0.422915,0.414912,1.0
333,0.013982,5,0.531915,0.061066,0.545671,0.003467,0.422915,0.414912,0.0
334,0.031282,6,0.808511,0.054642,0.289051,0.003467,0.422915,0.414912,0.0
335,0.018362,7,0.361702,0.0789,0.329217,0.003467,0.422915,0.414912,1.0
336,0.027123,3,0.0,0.077939,0.37712,0.003467,0.422915,0.414912,0.0
337,0.013628,4,0.148936,0.041131,0.207528,0.003467,0.422915,0.414912,0.0
338,0.456705,6,0.319149,0.036478,0.610533,0.002484,0.542724,0.548246,1.0
339,0.474006,7,0.297872,0.027981,0.331151,0.001749,0.26204,0.783772,0.0
340,0.455644,3,0.234043,0.034796,0.337995,0.002347,0.367944,0.682456,0.0
341,0.885625,7,0.382979,0.077489,0.538233,0.005079,0.407302,0.660526,1.0
342,0.021902,3,0.787234,0.057644,0.531985,0.003467,0.422915,0.414912,0.0
343,0.876775,2,0.723404,0.041942,0.716453,0.002848,0.530554,0.428509,1.0
344,0.47405,1,0.06383,0.02666,0.135525,0.001782,0.271621,0.687281,0.0
345,0.009867,2,0.319149,0.075267,0.632699,0.003467,0.422915,0.414912,1.0
346,0.026503,3,0.829787,0.060796,0.442428,0.003467,0.422915,0.414912,0.0
347,0.903279,3,0.425532,0.087426,0.546712,0.005845,0.552305,0.433772,1.0
348,0.880315,6,0.170213,0.033535,0.160071,0.002221,0.230192,0.549123,0.0
349,0.460997,6,0.021277,0.034136,0.495835,0.002322,0.365096,0.583333,0.0
350,0.437989,7,0.851064,0.056023,0.341267,0.003467,0.422915,0.414912,1.0
351,0.469271,5,0.595745,0.058815,0.580184,0.003839,0.509063,0.500439,1.0
352,0.45206,5,0.148936,0.034766,0.285778,0.002335,0.341792,0.749561,0.0
353,0.031193,4,0.659574,0.109463,0.452841,0.003467,0.422915,0.414912,1.0
354,0.871466,3,0.404255,0.107572,0.741297,0.00683,0.590109,0.775877,1.0
355,0.004248,1,0.808511,0.048367,0.572597,0.003467,0.422915,0.414912,0.0
356,0.872439,4,0.148936,0.023268,0.161559,0.001257,0.286639,0.841667,0.0
357,0.902925,2,0.531915,0.094182,0.489884,0.00634,0.576385,0.457895,1.0
358,0.902571,1,0.489362,0.089048,0.354656,0.005868,0.290005,0.601316,1.0
359,0.017787,1,0.617021,0.072205,0.458346,0.003467,0.422915,0.414912,1.0
360,0.026326,6,0.212766,0.069983,0.132996,0.003467,0.422915,0.414912,0.0
361,0.42507,2,0.723404,0.069893,0.428593,0.003467,0.422915,0.414912,1.0
362,0.42914,4,0.851064,0.083974,0.469057,0.003467,0.422915,0.414912,1.0
363,0.429583,7,0.553191,0.076198,0.342904,0.003467,0.422915,0.414912,1.0
364,0.451617,2,0.148936,0.03972,0.228355,0.002038,0.307354,0.794298,0.0
365,0.907615,3,0.042553,0.076678,0.377417,0.00522,0.498705,0.40307,1.0
366,0.031238,5,0.148936,0.051909,0.131806,0.003467,0.422915,0.414912,0.0
367,0.460245,3,0.276596,0.042572,0.476049,0.002877,0.437597,0.409649,1.0
368,0.443166,6,0.787234,0.06545,0.623921,0.00441,0.557742,0.492982,1.0
369,0.898323,2,0.957447,0.076828,0.603094,0.00436,0.418954,0.677193,1.0
370,0.452015,4,0.978723,0.036718,0.610979,0.002497,0.508286,0.449123,0.0
371,0.447458,6,0.595745,0.042512,0.531538,0.002975,0.544278,0.262719,0.0
372,0.47405,1,0.468085,0.044914,0.505802,0.002987,0.341792,0.698684,1.0
373,0.009778,7,0.297872,0.064969,0.194139,0.003467,0.422915,0.414912,1.0
374,0.460599,4,0.170213,0.023148,0.174204,0.001537,0.254013,0.725,0.0
375,0.456573,3,0.042553,0.034046,0.52529,0.002231,0.510616,0.571053,0.0
376,0.889916,7,0.638298,0.271226,0.454032,0.017447,0.429829,0.716228,1.0
377,0.438211,5,0.468085,0.076468,0.509223,0.003467,0.422915,0.414912,1.0
378,0.004469,6,0.531915,0.043833,0.387831,0.003467,0.422915,0.414912,0.0
379,0.439007,2,0.638298,0.053321,0.481702,0.003467,0.422915,0.414912,0.0
380,0.424937,6,0.702128,0.066801,0.285629,0.003467,0.422915,0.414912,0.0
381,0.455865,1,0.531915,0.033025,0.386046,0.001863,0.241844,0.738596,0.0
382,0.894297,1,0.148936,0.030083,0.175097,0.001982,0.353703,0.57807,0.0
383,0.017433,7,0.382979,0.108863,0.480661,0.003467,0.422915,0.414912,1.0
384,0.004248,1,0.468085,0.048517,0.514579,0.003467,0.422915,0.414912,0.0
385,0.907305,3,0.659574,0.097274,0.483636,0.006516,0.647074,0.434211,0.0
386,0.465555,4,0.574468,0.030233,0.494049,0.002086,0.390471,0.507456,0.0
387,0.005398,6,0.297872,0.082683,0.318655,0.003467,0.422915,0.414912,1.0
388,0.455555,1,0.425532,0.033025,0.542844,0.001764,0.308389,0.918421,0.0
389,0.898412,4,0.489362,0.088838,0.554746,0.005847,0.685396,0.482895,1.0
390,0.455776,6,0.93617,0.095713,0.599821,0.006724,0.416365,0.328947,1.0
391,0.460909,4,0.489362,0.196439,0.642071,0.013317,0.458571,0.482895,1.0
392,0.912349,6,0.446809,0.071094,0.531985,0.004882,0.607975,0.31886,0.0
393,0.451883,1,0.510638,0.033626,0.449717,0.002187,0.284568,0.752193,0.0
394,0.876466,2,0.06383,0.028462,0.159328,0.000841,0.296479,0.784649,1.0
395,0.469979,7,0.744681,0.029002,0.423386,0.001961,0.266442,0.584211,0.0
396,0.880492,3,0.425532,0.044494,0.575573,0.0029,0.508027,0.235526,1.0
397,0.44675,4,0.276596,0.042032,0.533621,0.002707,0.447954,0.608333,0.0
398,0.884695,7,0.319149,0.029933,0.340524,0.001196,0.311756,0.647368,0.0
399,0.000354,3,0.234043,0.077999,0.243529,0.003467,0.422915,0.414912,0.0
400,0.898589,1,0.170213,0.024168,0.140583,0.001581,0.268255,0.642544,0.0
401,0.464493,1,0.787234,0.037529,0.393187,0.002565,0.378819,0.446491,1.0
402,0.027078,2,0.808511,0.05215,0.414311,0.003467,0.422915,0.414912,0.0
403,0.890093,4,0.255319,0.053321,0.460577,0.00354,0.474625,0.528947,0.0
404,0.429981,2,0.787234,0.072985,0.451056,0.003467,0.422915,0.414912,1.0
405,0.469139,2,0.404255,0.054672,0.531687,0.003575,0.536769,0.503509,1.0
406,0.022787,2,0.234043,0.072895,0.222107,0.003467,0.422915,0.414912,0.0
407,0.898279,1,0.425532,0.080491,0.543737,0.002725,0.350596,0.772368,1.0
408,0.46551,3,0.851064,0.027981,0.384558,0.001911,0.366908,0.502193,0.0
409,0.456219,2,1.0,0.037859,0.550283,0.002549,0.489384,0.644737,1.0
410,0.446617,1,0.595745,0.042662,0.361351,0.002549,0.242361,0.765789,0.0
411,0.474006,7,0.255319,0.027951,0.220916,0.001778,0.227084,0.807018,0.0
412,0.912128,1,0.234043,0.032485,0.125112,0.002117,0.151994,0.697807,0.0
413,0.004248,1,0.255319,0.082473,0.331449,0.003467,0.422915,0.414912,1.0
414,0.903146,7,0.382979,0.089288,0.453883,0.005634,0.375971,0.636404,1.0
415,0.880227,4,0.638298,0.034616,0.510414,0.002383,0.437856,0.282895,0.0
416,0.022875,4,0.723404,0.056743,0.445701,0.003467,0.422915,0.414912,0.0
417,0.031813,4,0.212766,0.068212,0.016215,0.003467,0.422915,0.414912,0.0
418,0.026636,6,0.531915,0.079921,0.335614,0.003467,0.422915,0.414912,1.0
419,0.026282,5,0.361702,0.102768,0.525439,0.003467,0.422915,0.414912,1.0
420,0.474271,6,0.659574,0.030473,0.355549,0.002034,0.114448,0.834211,1.0
421,0.906907,1,0.021277,0.037529,0.238024,0.00252,0.268255,0.514912,0.0
422,0.022256,4,0.319149,0.057584,0.383071,0.003467,0.422915,0.414912,0.0
423,0.428919,6,0.638298,0.090879,0.421749,0.003467,0.422915,0.414912,1.0
424,0.004336,3,0.021277,0.047076,0.462065,0.003467,0.422915,0.414912,0.0
425,0.885271,6,0.0,0.03972,0.486611,0.002678,0.372346,0.561842,0.0
426,0.907393,5,0.978723,0.079921,0.461767,0.005613,0.501036,0.335088,1.0
427,0.447679,4,0.234043,0.025639,0.345135,0.001051,0.305541,0.765789,0.0
428,0.903057,5,0.617021,0.067401,0.452098,0.004466,0.56784,0.402193,0.0
429,0.429052,2,0.531915,0.096854,0.513389,0.003467,0.422915,0.414912,1.0
430,0.465156,2,1.0,0.066561,0.462362,0.004609,0.441481,0.24693,1.0
431,0.885094,2,0.851064,0.036418,0.602053,0.002559,0.553081,0.261842,0.0
432,0.867528,4,0.276596,0.036688,0.443767,0.00242,0.571207,0.458772,1.0
433,0.429715,3,0.212766,0.074156,0.311812,0.003467,0.422915,0.414912,0.0
434,0.456219,2,0.638298,0.033355,0.468015,0.002266,0.57043,0.472368,1.0
435,0.881421,3,0.808511,0.029002,0.531836,0.001944,0.59477,0.247368,0.0
436,0.434007,7,0.808511,0.075868,0.374293,0.003467,0.422915,0.414912,1.0
437,0.890005,2,0.723404,0.085085,0.810324,0.00587,0.767737,0.336404,1.0
438,0.876864,4,0.851064,0.028462,0.402856,0.001915,0.388141,0.480263,0.0
439,0.428919,6,0.702128,0.090879,0.419072,0.003467,0.422915,0.414912,1.0
440,0.464493,1,0.12766,0.025159,0.097292,0.001687,0.216468,0.598246,0.0
441,0.438697,2,0.510638,0.058394,0.513538,0.003467,0.422915,0.414912,1.0
442,0.8812,5,0.829787,0.029392,0.524993,0.002013,0.539099,0.447368,0.0
443,0.437945,6,0.87234,0.048337,0.301845,0.003467,0.422915,0.414912,0.0
444,0.87682,3,0.87234,0.025249,0.376822,0.001558,0.372864,0.657895,0.0
445,0.889651,1,0.06383,0.029332,0.270455,0.001926,0.397204,0.593421,0.0
446,0.027034,1,0.340426,0.099616,0.511901,0.003467,0.422915,0.414912,1.0
447,0.429848,6,0.170213,0.06614,0.132847,0.003467,0.422915,0.414912,0.0
448,0.447901,2,0.319149,0.041612,0.563672,0.002784,0.500259,0.499123,1.0
449,0.465466,2,0.255319,0.045154,0.364475,0.00311,0.426463,0.317105,1.0
450,0.438388,2,0.93617,0.056113,0.421154,0.003467,0.422915,0.414912,0.0
451,0.442326,7,0.744681,0.077939,0.45909,0.003467,0.422915,0.414912,1.0
452,0.442857,6,1.0,0.074006,0.522612,0.005054,0.444847,0.42807,1.0
453,0.022079,7,0.808511,0.074517,0.360607,0.003467,0.422915,0.414912,1.0
454,0.876598,5,0.680851,0.029182,0.571407,0.001903,0.599948,0.528947,0.0
455,0.45175,5,0.446809,0.063378,0.678518,0.003949,0.67245,0.406579,1.0
456,0.030928,5,0.404255,0.098775,0.584201,0.003467,0.422915,0.414912,1.0
457,0.013008,4,0.404255,0.041732,0.654716,0.003467,0.422915,0.414912,0.0
458,0.014159,2,0.106383,0.040591,0.308539,0.003467,0.422915,0.414912,0.0
459,0.43445,3,0.425532,0.070974,0.534216,0.003467,0.422915,0.414912,1.0
460,0.890315,2,0.702128,0.035397,0.690568,0.002474,0.629208,0.394298,0.0
461,0.885492,4,0.106383,0.032515,0.208866,0.002104,0.312791,0.705263,1.0
462,0.429494,5,0.340426,0.087907,0.583755,0.003467,0.422915,0.414912,1.0
463,0.867041,7,0.723404,0.028972,0.360458,0.001936,0.219834,0.777632,0.0
464,0.872307,1,0.744681,0.036598,0.41922,0.002075,0.258156,0.908333,1.0
465,0.429583,7,1.0,0.056593,0.263612,0.003467,0.422915,0.414912,0.0
466,0.456042,5,0.978723,0.055272,0.598185,0.003845,0.506732,0.391228,1.0
467,0.894031,2,0.765957,0.145851,0.904641,0.009751,0.8203,0.428947,1.0
468,0.45675,7,0.425532,0.030233,0.496876,0.002034,0.371828,0.685088,0.0
469,0.88943,3,1.0,0.048487,0.557275,0.002798,0.470741,0.55614,1.0
470,0.44352,7,0.404255,0.082413,0.609342,0.005507,0.433713,0.577632,1.0
471,0.021902,3,0.93617,0.074517,0.408807,0.003467,0.422915,0.414912,1.0
472,0.461174,3,0.510638,0.029482,0.462809,0.001967,0.462455,0.401754,0.0
473,0.8935,4,0.106383,0.085415,0.396311,0.00549,0.452356,0.74386,1.0
474,0.912128,1,0.595745,0.043023,0.295001,0.002823,0.241326,0.679386,1.0
475,0.443122,5,0.212766,0.03918,0.20366,0.002557,0.208182,0.735526,0.0
476,0.004159,6,1.0,0.043983,0.35302,0.003467,0.422915,0.414912,0.0
477,0.868236,6,0.12766,0.020596,0.162898,0.000841,0.247281,0.864912,0.0
478,0.889651,1,0.574468,0.02594,0.314639,0.000837,0.280166,0.601316,0.0
479,0.438697,2,0.021277,0.055632,0.400774,0.003467,0.422915,0.414912,0.0
480,0.459891,2,0.085106,0.027531,0.209908,0.001776,0.321854,0.746491,0.0
481,0.907792,7,0.93617,0.042602,0.329515,0.002848,0.287675,0.575877,0.0
482,0.460643,5,0.170213,0.027681,0.19042,0.00184,0.262558,0.755702,0.0
483,0.898898,1,0.893617,0.068482,0.497471,0.004323,0.418954,0.716667,1.0
484,0.889961,1,0.510638,0.03948,0.490628,0.00231,0.33506,0.714912,0.0
485,0.465112,1,0.148936,0.02636,0.076019,0.00178,0.175816,0.548246,0.0
486,0.469669,7,0.93617,0.044974,0.33978,0.002995,0.280425,0.651316,1.0
487,0.880492,3,0.319149,0.038549,0.477536,0.002621,0.477473,0.321491,0.0
488,0.021857,2,0.191489,0.064519,0.158881,0.003467,0.422915,0.414912,1.0
489,0.004823,7,0.446809,0.062598,0.534811,0.003467,0.422915,0.414912,0.0
490,0.894252,7,0.617021,0.087066,0.557275,0.002316,0.346194,0.647368,1.0
491,0.460157,1,0.255319,0.021166,0.132104,0.001408,0.105386,0.730263,0.0
492,0.026813,3,0.489362,0.09247,0.541952,0.003467,0.422915,0.414912,1.0
493,0.000265,1,0.042553,0.047106,0.233859,0.003467,0.422915,0.414912,0.0
494,0.026415,1,0.680851,0.103489,0.498661,0.003467,0.422915,0.414912,1.0
495,0.000619,2,0.531915,0.122703,0.500446,0.003467,0.422915,0.414912,1.0
496,0.026724,1,0.723404,0.05221,0.437519,0.003467,0.422915,0.414912,0.0
497,0.433521,3,0.468085,0.071064,0.522017,0.003467,0.422915,0.414912,1.0
498,0.867484,3,0.702128,0.032575,0.627046,0.002171,0.707923,0.480263,1.0
499,0.906863,7,0.723404,0.037378,0.34945,0.002455,0.251683,0.593421,0.0
500,0.451175,6,1.0,0.048097,0.616186,0.003193,0.508545,0.466667,1.0
501,0.876289,5,0.659574,0.031164,0.668105,0.01914,0.991196,0.115351,0.0
502,0.013982,5,0.680851,0.080341,0.528563,0.003467,0.422915,0.414912,1.0
503,0.031503,4,0.93617,0.10496,0.431568,0.003467,0.422915,0.414912,1.0
504,0.018451,2,0.12766,0.061997,0.206189,0.003467,0.422915,0.414912,0.0
505,0.881067,2,0.085106,0.025039,0.163344,0.001608,0.302434,0.774561,0.0
506,0.00907,5,0.0,0.045304,0.58078,0.003467,0.422915,0.414912,0.0
507,0.906907,1,0.468085,0.030623,0.311812,0.00204,0.223459,0.567544,0.0
508,0.907216,1,0.829787,0.096253,0.440196,0.006481,0.562403,0.444737,1.0
509,0.868236,6,0.680851,0.029062,0.684023,0.001853,0.525375,0.616667,1.0
510,0.02699,7,0.702128,0.107872,0.341416,0.003467,0.422915,0.414912,1.0
511,0.031061,1,0.021277,0.050829,0.183576,0.003467,0.422915,0.414912,0.0
512,0.907969,4,0.042553,0.076348,0.323118,0.005164,0.491196,0.412281,1.0
513,0.425512,5,0.617021,0.060376,0.483041,0.003467,0.422915,0.414912,0.0
514,0.438255,6,0.510638,0.056833,0.388129,0.003467,0.422915,0.414912,0.0
515,0.434494,4,0.06383,0.045605,0.21199,0.003467,0.422915,0.414912,0.0
516,0.893943,7,0.021277,0.068932,0.585391,0.003635,0.5,0.660965,0.0
517,0.871731,4,0.744681,0.061577,0.550431,0.004111,0.593734,0.49386,0.0
518,0.907615,3,0.0,0.083253,0.440048,0.005631,0.477214,0.47807,1.0
519,0.464316,4,0.531915,0.029723,0.452693,0.002056,0.459347,0.333333,1.0
520,0.442812,5,0.808511,0.056293,0.595954,0.003876,0.547903,0.298684,1.0
521,0.442414,3,0.297872,0.059625,0.407766,0.004786,0.405748,0.500526,0.0
522,0.500111,7,0.787234,0.047856,0.440196,0.003297,0.33506,0.286842,1.0
523,0.89912,6,0.510638,0.061217,0.529307,0.004051,0.557483,0.524561,0.0
524,0.881244,6,0.765957,0.029602,0.555787,0.002002,0.566287,0.470175,0.0
525,0.022079,7,0.765957,0.089888,0.380393,0.003467,0.422915,0.414912,1.0
526,0.455953,3,0.829787,0.046385,0.699792,0.003137,0.60202,0.445175,1.0
527,0.460555,3,0.234043,0.022457,0.239363,0.001481,0.275246,0.715351,0.0
528,0.009469,7,0.12766,0.041341,0.178072,0.003467,0.422915,0.414912,0.0
529,0.433344,6,0.382979,0.051849,0.407319,0.003467,0.422915,0.414912,0.0
530,0.013539,2,0.489362,0.087697,0.514281,0.003467,0.422915,0.414912,1.0
531,0.902659,3,0.340426,0.096343,0.571407,0.006518,0.620145,0.291228,1.0
532,0.880846,4,0.744681,0.033325,0.533175,0.002127,0.512429,0.675,1.0
533,0.872174,5,0.638298,0.266933,0.693097,0.017306,0.682548,0.540789,1.0
534,0.473475,2,0.702128,0.027981,0.534662,0.001892,0.527965,0.415789,0.0
535,0.899031,4,0.425532,0.093941,0.633442,0.006159,0.646556,0.490351,1.0
536,0.902703,4,1.0,0.084064,0.493157,0.00555,0.506991,0.637281,1.0
537,0.014203,3,0.276596,0.040711,0.461767,0.003467,0.422915,0.414912,0.0
538,0.000619,2,0.170213,0.081122,0.170485,0.003467,0.422915,0.414912,0.0
539,0.438742,3,0.93617,0.05248,0.401815,0.003467,0.422915,0.414912,0.0
540,0.87151,4,0.723404,0.030713,0.677774,0.001996,0.625065,0.641667,0.0
541,0.912305,5,0.893617,0.077789,0.41565,0.005251,0.418436,0.404825,1.0
542,0.977744,3,0.06383,0.055993,0.423832,0.003716,0.460642,0.570614,0.0
543,0.872307,1,0.382979,0.028822,0.349152,0.000835,0.224236,0.841667,1.0
544,0.428919,6,0.851064,0.086316,0.36626,0.003467,0.422915,0.414912,1.0
545,0.899075,5,0.446809,0.064549,0.607855,0.004294,0.626359,0.516667,0.0
546,0.017698,6,0.808511,0.047466,0.476495,0.003467,0.422915,0.414912,0.0
547,0.443122,5,0.468085,0.054431,0.516959,0.003772,0.564733,0.321053,1.0
548,0.465112,1,0.702128,0.028011,0.259744,0.001899,0.241844,0.525439,0.0
549,0.906863,7,0.404255,0.058214,0.418179,0.003866,0.280425,0.651316,0.0
550,0.013274,3,0.765957,0.10505,0.732966,0.003467,0.422915,0.414912,1.0
551,0.434229,5,0.595745,0.120932,0.482892,0.003467,0.422915,0.414912,1.0
552,0.880448,2,0.170213,0.030773,0.11812,0.002019,0.187209,0.579386,0.0
553,0.875979,1,0.510638,0.030533,0.408509,0.001967,0.251683,0.634211,0.0
554,0.013318,4,0.085106,0.071304,0.380542,0.003467,0.422915,0.414912,1.0
555,0.451042,3,0.276596,0.041822,0.508182,0.002796,0.454946,0.58114,0.0
556,0.008805,6,0.297872,0.041882,0.271497,0.003467,0.422915,0.414912,0.0
557,0.889208,5,0.191489,0.025519,0.194734,0.001664,0.299845,0.710965,0.0
558,0.031326,7,0.148936,0.040351,0.046861,0.003467,0.422915,0.414912,0.0
559,0.465599,5,0.191489,0.02579,0.201428,0.001739,0.1797,0.627632,0.0
560,0.000752,5,0.212766,0.081122,0.204255,0.003467,0.422915,0.414912,1.0
561,0.867749,2,0.212766,0.031194,0.283844,0.00107,0.287416,0.835965,1.0
562,0.438432,3,0.021277,0.064459,0.410146,0.003467,0.422915,0.414912,1.0
563,1.0,2,0.212766,0.043113,0.204106,0.002829,0.267737,0.640351,0.0
564,0.456263,3,0.553191,0.035727,0.518149,0.002416,0.592439,0.446053,0.0
565,0.473873,4,0.425532,0.029422,0.610384,0.001948,0.533402,0.567105,0.0
566,0.907792,7,0.553191,0.041792,0.346772,0.002786,0.339202,0.582895,0.0
567,0.447148,6,0.297872,0.042332,0.564267,0.002754,0.479026,0.532018,0.0
568,0.000265,1,0.468085,0.10475,0.495091,0.003467,0.422915,0.414912,1.0
569,0.425601,7,0.170213,0.055242,0.065308,0.003467,0.422915,0.414912,0.0
570,0.898677,3,0.382979,0.096043,0.628236,0.006452,0.669601,0.386404,1.0
571,0.880536,4,0.340426,0.03975,0.511157,0.002757,0.51217,0.253947,0.0
572,0.45113,5,0.361702,0.040711,0.697114,0.002642,0.648887,0.474123,0.0
573,0.898943,2,0.446809,0.092981,0.599226,0.00618,0.617815,0.430263,1.0
574,0.456175,1,0.595745,0.025489,0.279232,0.001074,0.24521,0.72193,0.0
575,0.446662,2,0.531915,0.058935,0.577655,0.00415,0.600466,0.255702,1.0
576,0.877041,1,0.914894,0.036988,0.310027,0.002464,0.224236,0.426754,1.0
577,0.894297,1,0.595745,0.047376,0.383666,0.002027,0.296479,0.684649,0.0
578,0.465643,6,0.276596,0.056413,0.456412,0.003903,0.539876,0.277632,1.0
579,0.898367,3,0.574468,0.053771,0.522017,0.003542,0.612118,0.420175,0.0
580,0.867395,1,0.829787,0.035967,0.370872,0.002356,0.36173,0.781579,1.0
581,0.43414,3,0.404255,0.101747,0.569771,0.003467,0.422915,0.414912,1.0
582,0.446617,1,0.957447,0.04005,0.47114,0.002626,0.345158,0.651754,0.0
583,0.473607,5,0.829787,0.028281,0.463106,0.001934,0.523563,0.305702,0.0
584,0.867041,7,0.914894,0.029512,0.297679,0.001994,0.153288,0.680702,0.0
585,0.027565,6,0.170213,0.047526,0.103094,0.003467,0.422915,0.414912,0.0
586,0.468873,3,0.255319,0.0269,0.3795,0.001795,0.187727,0.612281,0.0
587,0.8812,5,0.808511,0.029482,0.562928,0.002025,0.56059,0.444298,0.0
588,0.867307,6,0.808511,0.028041,0.364326,0.00188,0.34464,0.635088,0.0
589,0.482412,3,0.085106,0.032545,0.271497,0.002237,0.311756,0.390789,0.0
590,0.87651,3,0.06383,0.024919,0.209759,0.00085,0.356033,0.708772,0.0
591,0.915623,3,0.212766,0.084604,0.323118,0.005586,0.338944,0.552193,1.0
592,0.871377,1,0.446809,0.035037,0.438857,0.002214,0.310979,0.835526,1.0
593,0.500111,7,0.234043,0.027291,0.112764,0.001861,0.171155,0.43114,0.0
594,0.447414,5,0.851064,0.074517,0.735347,0.005258,0.592439,0.427632,1.0
595,0.884651,6,0.531915,0.028011,0.512496,0.001944,0.543501,0.432456,0.0
596,0.46551,3,0.085106,0.02657,0.166171,0.001803,0.272398,0.567544,0.0
597,0.424893,5,0.978723,0.074817,0.370872,0.003467,0.422915,0.414912,0.0
598,0.460334,5,0.106383,0.037048,0.294704,0.002526,0.357846,0.444737,0.0
599,0.907438,6,0.0,0.074937,0.441684,0.005145,0.446401,0.473246,1.0
600,0.424539,4,0.468085,0.058394,0.348259,0.003467,0.422915,0.414912,1.0
601,0.473342,6,0.87234,0.02675,0.363434,0.001828,0.332729,0.34386,0.0
602,0.442326,1,0.340426,0.05263,0.24695,0.00189,0.090109,0.500526,0.0
603,0.013982,5,0.148936,0.059865,0.260637,0.003467,0.422915,0.414912,0.0
604,0.893943,7,0.191489,0.029873,0.240256,0.001504,0.337131,0.794298,0.0
605,0.009292,3,0.808511,0.106611,0.845433,0.003467,0.422915,0.414912,1.0
606,0.456573,3,1.0,0.03942,0.577507,0.002626,0.498446,0.661842,1.0
607,0.438255,6,0.787234,0.060166,0.447486,0.003467,0.422915,0.414912,1.0
608,0.031901,6,0.978723,0.056923,0.215858,0.003467,0.422915,0.414912,0.0
609,0.452369,5,0.93617,0.040231,0.638947,0.002732,0.460383,0.535088,0.0
610,0.01792,4,0.765957,0.081002,0.59283,0.003467,0.422915,0.414912,1.0
611,0.009247,2,0.787234,0.151765,0.900922,0.003467,0.422915,0.414912,1.0
612,0.0223,5,0.702128,0.089828,0.549539,0.003467,0.422915,0.414912,1.0
613,0.437768,2,0.255319,0.03933,0.231032,0.003467,0.422915,0.414912,0.0
614,0.912216,3,0.893617,0.053291,0.401815,0.003585,0.366132,0.428509,0.0
615,0.004336,3,0.382979,0.045394,0.578399,0.003467,0.422915,0.414912,0.0
616,0.009159,7,0.893617,0.090008,0.570961,0.003467,0.422915,0.414912,1.0
617,0.473165,2,0.12766,0.024108,0.123624,0.001631,0.177887,0.607018,0.0
618,0.429273,7,1.0,0.075387,0.296489,0.003467,0.422915,0.414912,0.0
619,0.902925,2,0.404255,0.130779,0.558911,0.008851,0.595287,0.446491,1.0
620,0.872307,1,0.276596,0.018524,0.172716,0.00081,0.149146,0.885526,0.0
621,0.446706,3,0.595745,0.07947,0.570812,0.005557,0.569135,0.296053,1.0
622,0.911376,5,0.808511,0.044524,0.484826,0.002904,0.447954,0.519298,0.0
623,0.867926,6,1.0,0.029092,0.406724,0.001722,0.351113,0.748684,0.0
624,0.460776,1,0.595745,0.030023,0.329515,0.002052,0.158467,0.505263,0.0
