"","GoodStudent","Age","SocioEcon","RiskAversion","VehicleYear","ThisCarDam","RuggedAuto","Accident","MakeModel","DrivQuality","Mileage","Antilock","DrivingSkill","SeniorTrain","ThisCarCost","Theft","CarValue","HomeBase","AntiTheft","PropCost","OtherCarCost","OtherCar","MedCost","Cushioning","Airbag","ILiCost","DrivHist"
"127","False","Senior","Prole","Normal","Older","None","Tank","None","FamilySedan","Excellent","FiftyThou","False","Expert","False","Thousand","False","TwentyThou","Rural","False","TenThou","Thousand","True","Thousand","Good","False","Thousand","Zero"
"128","False","Adolescent","Middle","Adventurous","Older","Mild","Tank","Moderate","FamilySedan","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","Suburb","False","HundredThou","HundredThou","True","Thousand","Excellent","False","Thousand","Many"
"129","False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","Domino","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"130","False","Adult","Prole","Cautious","Older","None","Football","None","FamilySedan","Excellent","FiftyThou","False","Expert","False","Thousand","False","TenThou","City","True","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"131","False","Adult","UpperMiddle","Adventurous","Older","Mild","Football","Mild","Luxury","Excellent","TwentyThou","False","Expert","False","Thousand","False","FiftyThou","Rural","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"132","False","Adult","Middle","Normal","Current","Moderate","Football","Moderate","FamilySedan","Poor","FiftyThou","False","SubStandard","False","HundredThou","False","TwentyThou","Suburb","False","HundredThou","Thousand","True","Thousand","Good","True","Thousand","Many"
"133","False","Senior","Prole","Normal","Older","None","EggShell","None","Economy","Excellent","FiftyThou","False","Expert","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"134","False","Senior","Prole","Normal","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"135","True","Adolescent","UpperMiddle","Adventurous","Current","None","EggShell","None","SportsCar","Normal","TwentyThou","True","Normal","False","Thousand","False","TwentyThou","City","True","Thousand","Thousand","True","Thousand","Poor","True","Thousand","One"
"136","False","Adult","UpperMiddle","Normal","Current","None","Tank","None","Luxury","Normal","TwentyThou","True","Normal","False","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"137","False","Adolescent","Prole","Normal","Older","None","EggShell","None","FamilySedan","Excellent","Domino","False","Expert","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"138","False","Adolescent","Prole","Normal","Older","None","Tank","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Rural","False","Thousand","Thousand","False","Thousand","Excellent","False","Thousand","Zero"
"139","False","Adult","Middle","Adventurous","Current","None","EggShell","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"140","False","Adult","UpperMiddle","Normal","Current","None","Tank","None","Luxury","Excellent","TwentyThou","True","Expert","False","Thousand","False","FiftyThou","Suburb","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"141","False","Adult","Middle","Adventurous","Current","None","Football","None","FamilySedan","Normal","FiveThou","True","Normal","False","Thousand","False","TwentyThou","City","False","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"142","False","Adult","Prole","Normal","Older","None","EggShell","None","SportsCar","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"143","False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Rural","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"144","False","Senior","Middle","Cautious","Older","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","True","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"145","False","Senior","Prole","Cautious","Older","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","True","Thousand","False","FiveThou","City","True","Thousand","Thousand","False","Thousand","Good","True","Thousand","Zero"
"146","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"147","False","Adult","UpperMiddle","Adventurous","Current","None","Football","None","FamilySedan","Excellent","FiftyThou","True","Normal","False","Thousand","False","TwentyThou","Rural","True","TenThou","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"148","False","Adult","Middle","Normal","Older","None","EggShell","None","SportsCar","Normal","FiftyThou","False","Normal","False","Thousand","False","TenThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"149","False","Senior","UpperMiddle","Normal","Older","None","Football","None","Luxury","Normal","FiveThou","False","Normal","True","Thousand","False","FiftyThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"150","False","Adolescent","Middle","Normal","Current","None","Football","None","FamilySedan","Poor","TwentyThou","True","SubStandard","False","Thousand","False","TwentyThou","Rural","False","TenThou","Thousand","True","Thousand","Good","True","Thousand","Many"
"151","False","Senior","Middle","Cautious","Older","Moderate","Football","Moderate","FamilySedan","Poor","FiftyThou","False","SubStandard","True","TenThou","False","TenThou","Secure","True","HundredThou","HundredThou","True","Thousand","Good","False","Thousand","Many"
"152","False","Adult","Middle","Normal","Older","Severe","Football","Severe","FamilySedan","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","Suburb","False","HundredThou","HundredThou","True","TenThou","Fair","False","HundredThou","Many"
"153","False","Adult","Prole","Adventurous","Older","Severe","EggShell","Severe","Economy","Poor","TwentyThou","False","Normal","False","TenThou","False","FiveThou","City","False","HundredThou","TenThou","False","Thousand","Poor","False","Thousand","Zero"
"154","False","Adolescent","Prole","Normal","Older","None","EggShell","None","Economy","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"155","False","Adult","Middle","Cautious","Current","Severe","Football","Severe","Economy","Poor","FiftyThou","False","SubStandard","False","Thousand","False","TenThou","Secure","True","HundredThou","HundredThou","True","Thousand","Good","True","Thousand","One"
"156","False","Adult","Middle","Normal","Current","None","Football","None","FamilySedan","Normal","FiftyThou","True","Normal","False","Thousand","False","TwentyThou","Suburb","False","TenThou","Thousand","True","Thousand","Good","True","Thousand","Zero"
"157","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"158","False","Adult","Middle","Normal","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"159","False","Adult","Middle","Normal","Older","Severe","Football","Severe","FamilySedan","Poor","TwentyThou","False","SubStandard","False","TenThou","False","TenThou","Suburb","False","HundredThou","HundredThou","True","TenThou","Poor","False","Thousand","Many"
"160","False","Adult","Middle","Cautious","Older","None","Tank","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","False","Thousand","Zero"
"161","False","Adult","UpperMiddle","Adventurous","Current","None","Football","None","Luxury","Poor","TwentyThou","True","SubStandard","False","Thousand","False","FiftyThou","City","False","Thousand","Thousand","False","Thousand","Good","True","Thousand","Many"
"162","False","Senior","Prole","Cautious","Older","None","EggShell","None","SportsCar","Poor","FiftyThou","True","SubStandard","True","Thousand","False","FiveThou","Rural","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"163","False","Senior","Middle","Cautious","Older","None","Football","None","FamilySedan","Normal","FiveThou","False","Normal","True","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"164","False","Adult","Prole","Normal","Older","None","EggShell","None","SportsCar","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Rural","True","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"165","False","Senior","Middle","Cautious","Older","None","Football","None","FamilySedan","Excellent","Domino","False","Expert","True","Thousand","False","FiveThou","Secure","True","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"166","False","Adult","UpperMiddle","Normal","Current","None","Football","None","Luxury","Normal","TwentyThou","True","Normal","False","Thousand","False","FiftyThou","Suburb","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"167","False","Adult","UpperMiddle","Normal","Older","None","EggShell","None","SportsCar","Normal","FiftyThou","False","Normal","False","Thousand","False","TenThou","Secure","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"168","False","Adult","UpperMiddle","Normal","Current","Severe","Football","Severe","FamilySedan","Poor","TwentyThou","False","SubStandard","False","HundredThou","False","TwentyThou","Secure","True","Million","HundredThou","True","Thousand","Fair","True","Thousand","Many"
"169","False","Senior","Middle","Adventurous","Older","None","Football","None","FamilySedan","Excellent","TwentyThou","False","Normal","False","Thousand","False","TenThou","Suburb","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"170","False","Senior","Prole","Normal","Older","None","Tank","None","FamilySedan","Excellent","FiftyThou","False","Expert","True","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Good","False","Thousand","Zero"
"171","False","Adult","Prole","Adventurous","Current","None","EggShell","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","TwentyThou","City","False","Thousand","Thousand","False","Thousand","Fair","True","Thousand","Zero"
"172","False","Senior","Prole","Normal","Current","Moderate","EggShell","Moderate","SportsCar","Poor","Domino","True","SubStandard","False","HundredThou","False","TwentyThou","Rural","False","HundredThou","Thousand","True","Thousand","Fair","True","Thousand","Many"
"173","False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Normal","Domino","False","Normal","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"174","False","Senior","Middle","Adventurous","Older","None","EggShell","None","SportsCar","Excellent","Domino","True","Normal","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","False","Thousand","Poor","False","Thousand","One"
"175","True","Adolescent","Middle","Cautious","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","False","Thousand","Good","False","Thousand","Zero"
