,LVFAILURE,HISTORY,LVEDVOLUME,CVP,PCWP,HYPOVOLEMIA,STROKEVOLUME,ERRLOWOUTPUT,HRBP,HR,ERRCAUTER,HREKG,HRSAT,ANAPHYLAXIS,TPR,ARTCO2,EXPCO2,VENTLUNG,INTUBATION,MINVOL,FIO2,PVSAT,VENTALV,SAO2,SHUNT,PULMEMBOLUS,PAP,PRESS,KINKEDTUBE,VENTTUBE,MINVOLSET,VENTMACH,DISCONNECT,CATECHOL,INSUFFANESTH,CO,BP
717,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,2,1,1,1,1,0
718,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
719,1,1,1,1,1,1,2,1,0,1,0,1,2,1,2,1,1,0,0,0,1,0,0,0,0,1,1,3,1,0,0,1,1,0,1,2,2
720,1,1,1,1,1,1,1,0,1,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,0,2,0
721,1,1,2,1,2,0,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,0,3,1,1,1,2,1,1,1,2,2
722,1,1,0,0,0,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
723,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,1
724,1,1,1,1,1,1,1,1,0,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
725,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,2,0,1,1,1,1,1,1,2,1,1,1,2,1
726,1,1,2,2,2,0,0,1,2,2,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,1,0
727,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,0,1,1,1,1,2,1,1,1,2,2
728,1,1,1,2,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
729,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,0
730,1,1,1,0,1,1,1,0,1,2,1,2,2,1,1,1,0,1,0,3,1,2,3,2,0,1,1,3,1,0,1,0,1,1,1,2,1
731,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,0,3,1,1,1,2,1,1,1,2,2
732,1,1,0,0,0,1,1,1,1,0,1,1,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,0
733,1,1,0,0,0,1,1,1,2,2,1,2,2,1,0,2,1,0,0,3,0,0,0,0,0,1,2,3,1,1,1,2,1,1,1,2,1
734,1,1,2,2,2,0,1,1,2,2,1,0,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,0
735,1,1,2,2,2,0,1,1,2,2,1,2,2,1,0,2,2,1,1,1,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
736,1,1,1,1,1,1,2,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,0,1,2,2
737,1,1,2,2,2,0,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,2,0
738,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,3,1,2,3,2,0,1,1,2,1,0,1,2,0,1,1,1,0
739,1,1,1,0,1,1,1,1,2,2,1,2,2,1,1,1,0,1,0,2,0,1,3,1,0,1,1,1,1,3,2,3,1,1,1,2,2
740,1,1,2,2,2,0,1,1,2,2,0,1,1,1,1,1,1,0,2,2,1,0,2,0,1,1,1,1,1,0,0,1,1,1,1,2,2
741,1,1,2,2,2,0,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
742,1,1,1,1,1,1,2,1,0,1,1,0,0,1,1,2,0,2,0,0,1,0,2,0,0,1,1,1,1,1,1,2,1,0,0,2,2
743,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,1,1,1,1,1,1
744,1,1,1,0,2,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,1,1,1,1,2,2
745,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,0,2,2,1,0,2,0,1,1,1,1,1,0,1,2,0,1,1,2,0
746,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
747,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,1,1,0,2,2,1,0,2,0,1,1,1,3,1,1,1,2,1,1,1,1,0
748,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,0,3,1,1,1,2,1,1,0,2,2
749,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,0,0,0,0,0,0,1,3,1,0,1,1,3,1,1,1,2,1,0,1,1,2
750,1,1,1,1,1,1,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,1,1,1,3,1,1,1,2,1,1,0,0,0
751,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
752,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,1,1,0,2,2,1,0,2,0,1,1,1,1,1,0,1,2,0,1,1,2,2
753,1,1,1,1,0,1,1,1,2,2,1,2,2,1,0,2,2,1,2,1,1,0,1,0,1,1,1,3,1,1,1,2,1,1,1,2,1
754,1,1,2,1,2,1,0,1,2,2,0,1,1,1,1,0,1,1,0,3,1,2,3,0,1,1,1,3,1,0,1,2,1,1,1,0,0
755,1,1,0,0,0,1,2,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,0,2,2
756,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
757,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,0,0,1,1,0,1,3,1,2,1,1,1,2,2
758,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,3,0,1,3,1,0,1,1,3,1,0,1,2,0,0,1,0,0
759,1,1,1,1,0,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
760,1,1,1,1,1,1,1,1,0,1,0,2,0,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,0,1,1
761,1,1,2,2,2,0,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,1
762,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,1,1,0,1,1,2
763,1,1,2,2,2,0,0,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,0,1
764,1,1,1,1,1,1,2,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,1
765,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,1,2,1,0,0,1,1
766,1,1,1,1,1,1,1,1,2,2,0,1,1,1,0,2,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,2,1
767,1,1,1,1,1,1,1,0,1,2,1,2,2,1,0,2,1,0,1,1,1,0,1,0,0,1,1,0,1,2,1,2,0,1,1,2,0
768,1,1,2,2,2,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,0,1,0,1,1,2,0
769,1,1,1,1,1,1,2,1,2,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,1
770,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
771,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,2,0,0,1,1,0,1,0,1,2,0,1,1,1,1
772,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
773,1,1,2,2,2,0,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,1
774,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,2,1,1,1,1,2,1,1,1,2,2
775,0,0,0,0,0,1,0,1,2,2,0,1,1,1,0,1,2,2,0,0,1,0,2,0,0,1,2,3,1,1,1,2,1,1,1,0,0
776,1,1,0,0,0,0,1,1,2,2,1,0,2,1,0,0,1,1,0,1,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,0
777,1,1,1,1,1,1,0,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,0,0
778,1,1,1,1,1,1,1,0,1,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
779,1,1,1,1,1,1,1,1,2,2,0,1,1,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
780,1,1,1,1,1,1,1,1,2,2,1,1,2,1,0,2,1,0,0,0,1,0,0,0,1,1,0,2,0,1,1,2,1,1,1,2,0
781,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,2,1,1,1,2,1
782,1,1,1,1,1,1,1,1,2,2,1,1,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,0,1,1,1,2,0
783,1,1,1,1,1,1,0,1,2,2,1,2,2,1,2,1,1,0,2,2,1,0,2,0,1,1,1,1,1,0,0,1,1,1,0,0,0
784,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,2,1,1,0,2,0
785,0,0,0,0,0,0,2,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
786,1,1,1,0,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
787,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
788,1,1,0,0,0,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,0,0,0,0,0,1,1,3,1,1,1,2,1,1,0,2,0
789,1,1,2,1,2,0,1,1,0,1,1,0,0,1,0,2,2,1,2,0,0,0,1,0,1,1,1,3,1,1,1,2,1,1,1,1,0
790,1,1,2,2,2,0,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,1
791,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
792,1,1,1,1,1,1,1,1,1,0,1,2,0,1,0,2,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0
793,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,1,1
794,1,1,2,2,2,0,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
795,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,0,0,1,1,0,0
796,1,1,1,1,1,1,1,1,2,2,0,1,1,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,0,2,1
797,1,1,2,2,2,0,1,1,2,2,0,1,1,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
798,1,1,2,2,2,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,2,3,2,0,1,1,0,1,0,1,2,0,1,1,0,0
799,1,1,1,1,1,1,1,1,2,2,0,1,1,0,0,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,2,0
800,0,0,0,0,0,1,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,2,0,1,1,0,0
801,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
802,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,0,1,1,0,1,1,1
803,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,1,0,2,1,1,1,1,2,1,1,1,2,0
804,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,0,0,1,0,3,1,2,3,2,0,1,1,3,1,0,1,0,1,1,1,2,0
805,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,2,3,1,1,1,2,1,1,1,2,0
806,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,1,3,1,0,0,1,1,0,1,1,2
807,1,1,2,2,2,0,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,0,2,0
808,1,1,2,2,2,0,1,1,2,2,1,2,2,1,0,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
809,0,0,0,0,0,1,0,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,1
810,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,2,3,2,0,1,1,3,1,1,1,2,1,1,0,1,0
811,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
812,0,0,0,0,0,0,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,1,0
813,1,1,0,0,0,1,1,1,2,2,1,0,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,1
814,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,2
815,1,0,2,2,2,0,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,0,1,1
816,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,0,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,1
817,1,1,1,1,1,1,1,0,1,2,0,1,1,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,2
818,1,1,1,0,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,1
819,1,1,0,0,0,1,1,1,2,2,1,2,2,1,1,2,3,3,0,1,1,0,1,0,0,1,1,3,1,2,1,2,0,1,1,2,2
820,1,1,2,2,1,0,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
821,1,1,0,0,0,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,1,1,2,1,1,1,2,2
822,1,1,1,1,1,1,1,1,0,0,1,0,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,0,0
823,1,1,1,1,0,1,1,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,0,1,1,0,1,1,1
824,1,1,2,2,2,0,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
825,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,0,1,1,1,1,0
826,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
827,1,1,2,1,2,0,0,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,0,2
828,1,1,2,2,2,0,1,1,2,2,1,2,2,1,0,2,1,0,0,2,1,0,0,0,0,1,1,3,1,0,1,0,1,1,1,2,0
829,1,1,1,1,1,1,2,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
830,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
831,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,2,0,1,1,2,1,1,1,2,1,1,1,2,2
832,1,1,2,2,2,0,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,0,1,1,2,1,1,1,0,0
833,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,1,3,1,0,1,2,1,1,3,1,3,1,1,1,2,2
834,1,1,2,2,2,0,1,1,2,2,0,1,1,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,1
835,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
836,0,0,0,0,1,1,0,1,0,1,0,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,0,1,0,1,0,1
837,1,1,2,2,2,0,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,1
838,1,1,1,1,0,1,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,1,3,1,1,1,2,0
839,1,1,1,1,1,1,2,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,1,0,2,3,1,1,1,2,1,1,1,2,0
840,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,0,1,1,2
841,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
842,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,0,0
843,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,2,0,0,0,2,1,1,0,1,1,0
844,1,1,1,1,1,1,2,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,0,2,0
845,1,1,2,2,2,0,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
846,1,1,1,1,1,1,2,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,1,1,1,3,1,1,1,2,1,1,1,2,1
847,1,1,2,1,2,0,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
848,1,1,2,2,2,0,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,0,2
849,1,1,0,0,0,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,0,2,1
850,1,1,2,2,2,0,0,0,1,2,1,2,2,1,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,1,1,0,0,0
851,0,0,0,0,0,1,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,2
852,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
853,1,1,1,1,1,0,0,1,2,2,1,2,2,1,1,0,1,1,2,1,1,2,3,0,1,1,1,3,1,1,1,2,1,1,1,0,0
854,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,2,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,2,2
855,1,1,2,2,2,0,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,2,3,1,1,1,2,2
856,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,0,1,2,2
857,1,1,1,1,1,1,1,1,0,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
858,1,1,0,0,0,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
859,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,2,0,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,1
860,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
861,1,1,2,1,2,0,0,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,0,0
862,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,2,1,1,1,2,2
863,1,1,1,0,1,1,1,1,2,2,1,2,2,1,2,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,2
864,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,1,2,0,1,0,1,0,1,1,2,3,1,1,1,2,1,1,1,2,2
865,1,1,1,0,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,2,3,1,1,1,2,1,1,1,2,2
866,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
867,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,1,1,0,0,0,0,1,1,3,1,0,1,1,1,1,1,2,2
868,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,0,0,1,1,1,1
869,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,1,0,2,2,1,0,2,0,1,1,1,3,1,1,1,2,1,0,0,1,2
870,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
871,1,1,2,1,2,1,1,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,1,2,1,0,1,1,2
872,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
873,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
874,1,1,2,2,2,0,1,1,2,2,0,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,2,2,1,1,1,2,1,1,1,2,1
875,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
876,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
877,0,0,0,0,0,1,0,1,2,2,0,1,1,1,1,1,0,1,0,3,1,2,3,2,0,1,1,3,1,0,0,1,1,1,1,0,0
878,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,1
879,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,2,1,0,0,0,0,1,1,3,0,1,1,2,1,1,1,2,2
880,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
881,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
882,0,0,0,0,0,0,0,1,2,2,1,2,1,1,0,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,2,3,1,1,1,0,0
883,1,1,1,1,1,1,1,1,1,0,1,2,1,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,1,1,0,1,2,2
884,0,0,0,0,0,1,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,0
885,1,1,0,0,0,1,1,1,2,2,1,2,2,1,1,1,1,0,2,2,1,0,2,0,1,1,1,1,1,0,1,2,0,1,1,2,2
886,1,1,1,1,0,1,1,1,2,2,1,1,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
887,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,1
888,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,1,0,0,1,1,3,1,1,1,2,1,1,0,2,2
889,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
890,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,1
891,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,0,3,2,3,1,1,1,1,2
892,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
893,1,1,2,2,2,0,0,1,2,2,0,1,1,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,0,1,1,1,0,0
894,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,2,3,1,0,0,1,1
895,1,1,1,1,1,1,2,1,0,1,1,0,0,1,0,0,2,1,0,3,1,2,3,2,0,1,0,3,1,0,1,2,0,1,1,1,0
896,1,1,1,2,1,1,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,0
