age	workclass	fnlwgt	education	education-num	marital-status	occupation	relationship	race	sex	capital-gain	capital-loss	hours-per-week	native-country	target
43.0	4	50356.0	15	10.0	2	3	0	4	1	0.0	1485.0	50.0	39	1
35.0	4	186110.0	11	9.0	0	14	1	4	1	0.0	0.0	45.0	39	1
29.0	4	200381.0	1	7.0	4	4	1	4	0	0.0	0.0	40.0	39	1
76.0	6	174309.0	12	14.0	2	3	0	4	1	0.0	0.0	10.0	39	1
63.0	6	78383.0	11	9.0	2	5	0	4	1	0.0	0.0	45.0	39	1
23.0	0	211601.0	8	11.0	4	0	3	2	0	0.0	0.0	15.0	39	1
43.0	4	187728.0	15	10.0	2	10	5	4	0	0.0	1887.0	50.0	39	0
58.0	6	321171.0	11	9.0	2	6	0	4	1	0.0	0.0	40.0	39	1
66.0	4	127921.0	11	9.0	4	14	1	4	1	2050.0	0.0	55.0	39	1
41.0	4	206565.0	15	10.0	4	3	1	2	1	0.0	0.0	45.0	39	1
26.0	4	224563.0	9	13.0	4	1	1	4	1	0.0	0.0	40.0	39	1
47.0	4	178686.0	8	11.0	4	8	1	4	1	0.0	0.0	40.0	39	1
55.0	2	98545.0	0	6.0	2	1	0	4	1	0.0	0.0	40.0	39	1
53.0	4	242606.0	11	9.0	2	14	0	4	1	0.0	0.0	40.0	39	1
17.0	4	270942.0	4	3.0	4	8	2	4	1	0.0	0.0	48.0	26	1
30.0	4	94235.0	11	9.0	4	3	2	4	1	0.0	0.0	40.0	39	1
49.0	4	71195.0	12	14.0	4	10	1	4	1	0.0	0.0	60.0	39	1
19.0	4	104112.0	11	9.0	4	12	4	2	1	0.0	0.0	30.0	14	1
45.0	4	261192.0	11	9.0	2	8	0	2	1	0.0	0.0	40.0	39	1
26.0	4	94936.0	7	12.0	4	12	1	4	1	0.0	0.0	40.0	39	1
38.0	4	296478.0	8	11.0	2	3	0	4	1	7298.0	0.0	40.0	39	0
36.0	7	119272.0	11	9.0	2	11	0	4	1	7298.0	0.0	40.0	39	0
33.0	4	85043.0	11	9.0	4	5	1	4	1	0.0	0.0	20.0	39	1
22.0	7	293364.0	15	10.0	4	11	3	2	0	0.0	0.0	40.0	39	1
43.0	6	241895.0	9	13.0	4	12	1	4	1	0.0	0.0	42.0	39	1
67.0	0	36135.0	1	7.0	2	0	0	4	1	0.0	0.0	8.0	39	1
30.0	0	151989.0	8	11.0	0	0	4	4	0	0.0	0.0	40.0	39	1
56.0	4	101128.0	7	12.0	3	8	1	4	1	0.0	0.0	25.0	20	1
31.0	4	156464.0	9	13.0	4	10	3	4	1	0.0	0.0	25.0	39	1
33.0	4	117963.0	9	13.0	2	4	0	4	1	0.0	0.0	40.0	39	0
26.0	4	192262.0	11	9.0	2	8	0	4	1	0.0	0.0	40.0	39	1
33.0	4	111363.0	9	13.0	2	4	0	4	1	0.0	0.0	40.0	39	0
46.0	2	329752.0	1	7.0	2	14	0	4	1	0.0	0.0	30.0	39	1
59.0	0	372020.0	9	13.0	2	0	0	4	1	0.0	0.0	40.0	39	0
38.0	1	95432.0	11	9.0	2	1	0	4	1	0.0	0.0	40.0	39	0
65.0	4	161400.0	1	7.0	6	8	4	3	1	0.0	0.0	40.0	39	1
40.0	4	96129.0	8	11.0	2	13	0	4	1	0.0	0.0	40.0	39	0
42.0	4	111949.0	11	9.0	2	1	5	4	0	0.0	0.0	35.0	39	1
26.0	6	117125.0	6	5.0	2	3	0	4	1	0.0	0.0	40.0	32	1
36.0	4	348022.0	0	6.0	2	8	5	4	0	0.0	0.0	24.0	39	1
62.0	4	270092.0	12	14.0	2	10	0	4	1	0.0	0.0	40.0	39	0
43.0	4	180609.0	9	13.0	2	14	0	4	1	0.0	0.0	45.0	39	1
43.0	4	174575.0	9	13.0	0	4	1	4	1	0.0	1564.0	45.0	39	0
22.0	4	410439.0	11	9.0	3	12	1	4	1	0.0	0.0	55.0	39	1
28.0	4	92262.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	1
56.0	6	183081.0	15	10.0	2	12	0	4	1	0.0	0.0	45.0	39	1
22.0	4	362589.0	7	12.0	4	12	1	4	0	0.0	0.0	15.0	39	1
57.0	4	212448.0	9	13.0	0	4	1	4	0	0.0	0.0	45.0	39	0
39.0	4	481060.0	11	9.0	0	12	4	4	0	0.0	0.0	40.0	39	1
26.0	1	185885.0	15	10.0	4	1	4	4	0	0.0	0.0	15.0	39	1
17.0	4	89821.0	1	7.0	4	8	3	4	1	0.0	0.0	10.0	39	1
40.0	7	184018.0	8	11.0	2	7	0	4	1	0.0	0.0	38.0	39	0
45.0	4	256649.0	11	9.0	2	7	0	2	1	0.0	0.0	40.0	39	1
44.0	4	160323.0	11	9.0	4	3	1	2	1	0.0	0.0	40.0	39	1
20.0	2	350845.0	15	10.0	4	1	3	4	0	0.0	0.0	10.0	39	1
33.0	4	267404.0	11	9.0	2	3	5	4	0	0.0	0.0	40.0	39	1
23.0	4	35633.0	15	10.0	4	12	1	4	1	0.0	0.0	40.0	39	1
46.0	6	80914.0	12	14.0	0	4	1	4	1	0.0	0.0	30.0	39	1
38.0	4	172927.0	11	9.0	2	12	0	4	1	0.0	0.0	50.0	39	1
54.0	4	174319.0	11	9.0	0	14	1	4	1	0.0	0.0	40.0	39	1
46.0	4	214955.0	4	3.0	0	3	1	4	0	0.0	2339.0	45.0	39	1
25.0	4	344991.0	15	10.0	2	3	0	4	1	0.0	0.0	40.0	39	1
46.0	4	108699.0	15	10.0	0	12	1	4	0	0.0	0.0	40.0	39	1
36.0	2	117312.0	15	10.0	2	14	5	4	0	0.0	0.0	40.0	39	1
23.0	4	396099.0	11	9.0	4	8	1	4	0	0.0	0.0	25.0	39	1
29.0	4	134152.0	11	9.0	5	7	1	4	1	0.0	0.0	40.0	39	1
44.0	4	162028.0	15	10.0	2	1	5	4	0	0.0	2415.0	6.0	39	0
19.0	4	25429.0	15	10.0	4	1	3	4	0	0.0	0.0	16.0	39	1
19.0	4	232392.0	11	9.0	4	8	2	4	0	0.0	0.0	40.0	39	1
35.0	4	220098.0	11	9.0	2	8	5	4	0	0.0	0.0	40.0	39	0
27.0	4	301302.0	9	13.0	4	3	1	4	1	0.0	0.0	50.0	39	1
46.0	6	277946.0	7	12.0	5	3	1	4	1	0.0	0.0	40.0	39	1
34.0	7	98101.0	9	13.0	2	4	0	4	1	7688.0	0.0	45.0	0	0
34.0	4	196164.0	11	9.0	4	8	1	4	0	0.0	0.0	35.0	39	1
44.0	4	115562.0	15	10.0	2	13	0	4	1	0.0	0.0	40.0	39	1
45.0	4	96975.0	15	10.0	0	6	4	4	0	0.0	0.0	40.0	39	1
20.0	0	137300.0	11	9.0	4	0	2	4	0	0.0	0.0	35.0	39	1
25.0	4	86872.0	9	13.0	2	4	0	4	1	0.0	0.0	55.0	39	0
52.0	5	132178.0	9	13.0	2	4	0	4	1	0.0	0.0	50.0	39	0
20.0	4	416103.0	15	10.0	4	6	3	4	1	0.0	0.0	40.0	39	1
28.0	4	108574.0	15	10.0	4	8	1	4	0	0.0	0.0	40.0	39	1
50.0	7	288353.0	9	13.0	2	11	0	4	1	0.0	0.0	40.0	39	0
34.0	4	227689.0	8	11.0	0	13	1	4	0	0.0	0.0	64.0	39	1
28.0	4	166481.0	5	4.0	2	6	0	3	1	0.0	2179.0	40.0	33	1
41.0	4	445382.0	12	14.0	2	4	0	4	1	0.0	1977.0	65.0	39	0
28.0	4	110145.0	11	9.0	2	1	0	4	1	0.0	0.0	40.0	39	1
46.0	6	317253.0	11	9.0	2	3	0	4	1	0.0	0.0	25.0	39	1
28.0	0	123147.0	15	10.0	2	0	5	4	0	0.0	1887.0	40.0	39	0
32.0	4	364657.0	15	10.0	2	4	0	4	1	0.0	0.0	50.0	39	1
41.0	2	42346.0	15	10.0	0	8	1	2	0	0.0	0.0	24.0	39	1
24.0	4	241951.0	11	9.0	4	6	4	2	0	0.0	0.0	40.0	39	1
33.0	4	118500.0	15	10.0	0	4	4	4	0	0.0	0.0	40.0	39	1
46.0	4	188386.0	10	16.0	2	4	0	4	1	15024.0	0.0	60.0	39	0
31.0	7	1033222.0	15	10.0	2	7	0	4	1	0.0	0.0	40.0	39	1
35.0	4	92440.0	2	8.0	0	3	1	4	1	0.0	0.0	50.0	39	0
52.0	4	190762.0	3	2.0	2	7	0	4	1	0.0	0.0	40.0	26	1
30.0	4	426017.0	1	7.0	4	8	3	4	0	0.0	0.0	19.0	39	1
34.0	2	243867.0	1	7.0	5	7	1	2	1	0.0	0.0	40.0	39	1
34.0	7	240283.0	11	9.0	0	14	4	4	0	0.0	0.0	40.0	39	1
20.0	4	61777.0	15	10.0	2	12	0	4	1	0.0	0.0	30.0	39	1
17.0	4	175024.0	1	7.0	4	6	3	4	1	2176.0	0.0	18.0	39	1
32.0	7	92003.0	9	13.0	2	4	5	4	0	0.0	0.0	40.0	39	0
29.0	4	188401.0	11	9.0	0	5	1	4	1	0.0	0.0	40.0	39	1
33.0	4	228528.0	0	6.0	4	3	4	4	0	0.0	0.0	35.0	39	1
25.0	4	133373.0	11	9.0	2	14	0	4	1	0.0	0.0	60.0	39	1
36.0	1	255191.0	12	14.0	4	10	1	4	1	0.0	1408.0	40.0	39	1
23.0	4	204653.0	11	9.0	4	6	1	4	1	0.0	0.0	72.0	6	1
63.0	5	222289.0	11	9.0	2	4	0	4	1	0.0	0.0	40.0	39	0
47.0	2	287480.0	12	14.0	2	10	0	4	1	0.0	0.0	40.0	39	1
80.0	0	107762.0	11	9.0	6	0	1	4	1	0.0	0.0	24.0	39	1
17.0	0	202521.0	1	7.0	4	0	3	4	1	0.0	0.0	40.0	39	1
40.0	6	204116.0	9	13.0	3	10	1	4	0	2174.0	0.0	40.0	39	1
30.0	4	29662.0	7	12.0	2	8	5	4	0	0.0	0.0	25.0	39	0
27.0	4	116358.0	15	10.0	4	3	3	1	1	0.0	1980.0	40.0	30	1
33.0	4	208405.0	12	14.0	2	10	0	4	1	0.0	0.0	50.0	39	0
34.0	2	284843.0	11	9.0	4	5	1	2	1	594.0	0.0	60.0	39	1
34.0	2	117018.0	15	10.0	4	11	1	4	0	0.0	0.0	40.0	39	1
23.0	4	81281.0	15	10.0	2	1	0	4	1	0.0	0.0	40.0	39	1
42.0	2	340148.0	15	10.0	2	1	5	4	0	0.0	0.0	40.0	39	1
29.0	4	363425.0	9	13.0	4	10	1	4	1	0.0	0.0	40.0	39	1
45.0	4	45857.0	11	9.0	0	1	1	4	0	0.0	0.0	28.0	39	1
24.0	1	191073.0	11	9.0	4	2	3	4	1	0.0	0.0	40.0	39	1
44.0	4	116632.0	15	10.0	2	10	0	4	1	0.0	0.0	40.0	39	0
27.0	4	405855.0	6	5.0	4	3	2	4	1	0.0	0.0	40.0	26	1
20.0	4	298227.0	15	10.0	4	12	1	4	1	0.0	0.0	35.0	39	1
44.0	4	290521.0	11	9.0	6	4	4	2	0	0.0	0.0	40.0	39	1
51.0	4	56915.0	11	9.0	2	3	0	0	1	0.0	0.0	40.0	39	1
20.0	4	146538.0	11	9.0	2	7	0	4	1	0.0	0.0	40.0	39	1
17.0	0	258872.0	1	7.0	4	0	3	4	0	0.0	0.0	5.0	39	1
19.0	4	206399.0	11	9.0	4	7	3	2	0	0.0	0.0	40.0	39	1
45.0	5	197332.0	15	10.0	2	3	0	4	1	0.0	0.0	55.0	39	0
60.0	4	245062.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	0
42.0	4	197583.0	7	12.0	2	4	0	2	1	0.0	0.0	40.0	0	0
44.0	6	234885.0	11	9.0	2	12	5	4	0	0.0	0.0	40.0	39	0
40.0	4	72887.0	8	11.0	2	7	0	1	1	0.0	0.0	40.0	39	0
30.0	4	180374.0	11	9.0	2	4	5	4	0	0.0	0.0	40.0	39	1
38.0	4	351299.0	15	10.0	2	14	0	2	1	0.0	0.0	50.0	39	1
23.0	4	54012.0	11	9.0	2	14	0	4	1	0.0	0.0	60.0	39	1
32.0	0	115745.0	15	10.0	2	0	0	4	1	0.0	0.0	40.0	39	1
44.0	4	116632.0	7	12.0	4	5	3	4	1	0.0	0.0	40.0	39	1
54.0	2	288825.0	11	9.0	2	14	0	2	1	0.0	0.0	40.0	39	1
32.0	4	132601.0	9	13.0	2	10	0	4	1	0.0	0.0	50.0	39	1
50.0	4	193374.0	3	2.0	3	3	4	4	1	0.0	0.0	40.0	39	1
24.0	4	170070.0	9	13.0	4	13	1	4	0	0.0	0.0	20.0	39	1
37.0	4	126708.0	11	9.0	2	1	5	4	0	0.0	0.0	60.0	39	1
52.0	4	35598.0	11	9.0	0	14	4	4	1	0.0	0.0	40.0	39	1
38.0	4	33983.0	15	10.0	2	14	0	4	1	0.0	0.0	40.0	39	1
49.0	4	192776.0	12	14.0	2	4	0	4	1	0.0	1977.0	45.0	39	0
30.0	4	118551.0	9	13.0	2	13	5	4	0	0.0	0.0	16.0	39	0
60.0	4	201965.0	15	10.0	4	10	4	4	1	0.0	0.0	40.0	39	0
22.0	0	139883.0	15	10.0	4	0	3	4	1	0.0	0.0	40.0	39	1
35.0	4	285020.0	11	9.0	4	3	1	4	1	0.0	0.0	40.0	39	1
30.0	4	303990.0	11	9.0	4	14	1	4	1	0.0	0.0	60.0	39	1
67.0	4	49401.0	8	11.0	0	8	1	4	0	0.0	0.0	24.0	39	1
46.0	4	279196.0	9	13.0	4	3	1	4	0	0.0	0.0	40.0	39	1
17.0	4	211870.0	6	5.0	4	8	1	4	1	0.0	0.0	6.0	39	1
22.0	4	281432.0	15	10.0	4	6	3	4	1	0.0	0.0	30.0	39	1
27.0	4	161155.0	0	6.0	4	8	1	4	1	0.0	0.0	40.0	39	1
23.0	4	197904.0	11	9.0	4	8	4	4	0	0.0	0.0	35.0	39	1
33.0	4	111746.0	7	12.0	2	3	0	4	1	0.0	0.0	45.0	32	1
43.0	6	170721.0	15	10.0	2	3	0	4	1	0.0	0.0	20.0	39	1
28.0	7	70100.0	9	13.0	4	10	1	4	1	0.0	0.0	20.0	39	1
41.0	4	193626.0	11	9.0	3	3	4	4	0	0.0	0.0	40.0	39	1
52.0	0	271749.0	2	8.0	4	0	2	2	1	594.0	0.0	40.0	39	1
25.0	4	189775.0	15	10.0	3	1	3	2	0	0.0	0.0	20.0	39	1
63.0	0	401531.0	3	2.0	2	0	0	4	1	0.0	0.0	35.0	39	1
59.0	2	286967.0	11	9.0	2	14	0	4	1	0.0	0.0	45.0	39	1
45.0	2	164427.0	9	13.0	0	10	4	4	0	0.0	0.0	40.0	39	1
38.0	4	91039.0	9	13.0	2	12	0	4	1	15024.0	0.0	60.0	39	0
40.0	4	347934.0	11	9.0	4	8	1	4	0	0.0	0.0	35.0	39	1
46.0	1	371373.0	11	9.0	0	1	1	4	1	0.0	0.0	40.0	39	1
35.0	4	32220.0	7	12.0	4	4	1	4	0	0.0	0.0	60.0	39	1
34.0	4	187251.0	11	9.0	0	10	4	4	0	0.0	0.0	25.0	39	1
33.0	4	178107.0	9	13.0	4	3	3	4	1	0.0	0.0	20.0	39	1
41.0	4	343121.0	11	9.0	0	1	4	4	0	0.0	0.0	36.0	39	1
20.0	4	262749.0	15	10.0	4	7	3	4	1	0.0	0.0	40.0	39	1
23.0	4	403107.0	4	3.0	4	8	3	4	1	0.0	0.0	40.0	8	1
26.0	4	64293.0	15	10.0	4	10	1	4	0	0.0	0.0	35.0	39	1
72.0	0	303588.0	11	9.0	2	0	0	4	1	0.0	0.0	20.0	39	1
23.0	2	324960.0	11	9.0	4	5	1	4	1	0.0	0.0	40.0	31	1
62.0	2	114060.0	11	9.0	2	14	0	4	1	0.0	0.0	40.0	39	1
52.0	4	48925.0	15	10.0	2	1	0	4	1	0.0	0.0	40.0	39	1
58.0	4	180980.0	15	10.0	0	8	4	4	0	0.0	0.0	42.0	10	1
25.0	4	181054.0	9	13.0	4	12	1	4	0	0.0	0.0	40.0	39	1
24.0	4	388093.0	9	13.0	4	4	1	2	1	0.0	0.0	40.0	39	1
19.0	4	249609.0	15	10.0	4	11	3	4	1	0.0	0.0	8.0	39	1
43.0	4	112131.0	15	10.0	2	4	0	4	1	0.0	0.0	40.0	39	1
47.0	2	543162.0	11	9.0	5	1	4	2	0	0.0	0.0	40.0	39	1
39.0	4	91996.0	11	9.0	0	8	4	4	0	0.0	0.0	40.0	39	1
49.0	4	141944.0	8	11.0	3	6	4	4	1	0.0	1380.0	42.0	39	1
53.0	0	251804.0	4	3.0	6	0	4	2	0	0.0	0.0	30.0	39	1
32.0	4	37070.0	8	11.0	4	3	1	4	1	0.0	0.0	45.0	39	1
34.0	4	337587.0	15	10.0	2	10	0	4	1	0.0	0.0	50.0	39	0
28.0	4	189346.0	11	9.0	0	3	1	4	1	0.0	0.0	45.0	39	1
57.0	0	222216.0	8	11.0	6	0	4	4	0	0.0	0.0	38.0	39	1
25.0	4	267044.0	15	10.0	4	1	1	0	0	0.0	0.0	20.0	39	1
20.0	0	214635.0	15	10.0	4	0	3	4	1	0.0	0.0	24.0	39	1
21.0	0	204226.0	15	10.0	4	0	4	4	0	0.0	0.0	35.0	39	1
34.0	4	108116.0	9	13.0	2	10	0	4	1	0.0	0.0	50.0	39	0
38.0	5	99146.0	9	13.0	2	4	0	4	1	15024.0	0.0	80.0	39	0
50.0	4	196232.0	11	9.0	2	4	0	4	1	7688.0	0.0	50.0	39	0
24.0	2	248344.0	15	10.0	0	6	1	2	1	0.0	0.0	50.0	39	1
37.0	2	186035.0	15	10.0	2	13	0	4	1	0.0	0.0	45.0	39	0
44.0	4	177905.0	15	10.0	0	7	4	4	1	0.0	0.0	58.0	39	0
28.0	4	85812.0	15	10.0	2	12	5	4	0	0.0	0.0	40.0	39	1
42.0	4	221172.0	9	13.0	2	4	0	4	1	0.0	0.0	40.0	39	0
74.0	4	99183.0	15	10.0	0	1	1	4	0	0.0	0.0	9.0	39	1
38.0	6	190387.0	11	9.0	2	3	0	4	1	0.0	0.0	50.0	39	1
44.0	6	202692.0	12	14.0	2	10	0	4	1	0.0	0.0	40.0	39	1
44.0	4	109339.0	1	7.0	0	7	4	3	0	0.0	0.0	46.0	33	1
26.0	4	108658.0	11	9.0	4	7	1	4	1	0.0	0.0	40.0	39	1
36.0	4	197202.0	11	9.0	2	8	0	2	1	0.0	0.0	40.0	39	1
41.0	4	101739.0	7	12.0	2	4	5	4	0	0.0	0.0	50.0	39	0
67.0	4	231559.0	14	15.0	2	10	0	4	1	20051.0	0.0	48.0	39	0
39.0	2	207853.0	2	8.0	2	13	0	4	1	0.0	0.0	50.0	39	1
57.0	4	190942.0	3	2.0	6	9	1	2	0	0.0	0.0	30.0	39	1
29.0	4	102345.0	8	11.0	5	3	1	4	1	0.0	0.0	40.0	39	1
31.0	5	41493.0	9	13.0	4	5	1	4	0	0.0	0.0	45.0	39	1
34.0	0	190027.0	11	9.0	4	0	4	2	0	0.0	0.0	40.0	39	1
44.0	4	210525.0	15	10.0	2	14	0	4	1	0.0	0.0	40.0	39	1
29.0	4	133937.0	10	16.0	4	10	3	4	1	0.0	0.0	40.0	39	1
30.0	4	237903.0	15	10.0	4	6	4	4	0	0.0	0.0	40.0	39	1
27.0	4	163862.0	11	9.0	4	14	1	4	1	0.0	0.0	40.0	39	1
27.0	4	201872.0	15	10.0	2	12	0	4	1	0.0	0.0	50.0	39	1
32.0	4	84179.0	11	9.0	4	6	1	4	0	0.0	0.0	45.0	39	1
58.0	4	51662.0	0	6.0	2	8	5	4	0	0.0	0.0	8.0	39	1
35.0	2	233327.0	15	10.0	2	11	0	4	1	0.0	0.0	40.0	39	1
21.0	4	259510.0	11	9.0	4	6	3	4	1	0.0	0.0	36.0	39	1
28.0	4	184831.0	15	10.0	4	3	4	4	1	0.0	0.0	40.0	39	1
46.0	6	245724.0	15	10.0	0	4	1	4	1	0.0	0.0	50.0	39	1
36.0	6	27053.0	11	9.0	5	8	4	4	0	0.0	0.0	40.0	39	1
72.0	4	205343.0	1	7.0	6	1	4	4	0	0.0	0.0	40.0	39	1
35.0	4	229328.0	11	9.0	2	7	5	2	0	0.0	0.0	40.0	39	1
33.0	1	319560.0	8	11.0	0	3	4	2	0	0.0	0.0	40.0	39	0
69.0	4	136218.0	1	7.0	4	7	1	4	0	0.0	0.0	40.0	39	1
35.0	4	54576.0	11	9.0	2	7	0	4	1	0.0	0.0	40.0	39	1
31.0	4	323069.0	11	9.0	5	1	4	4	0	0.0	0.0	20.0	0	1
34.0	4	148291.0	11	9.0	2	13	5	4	0	0.0	0.0	32.0	39	1
30.0	4	152453.0	1	7.0	2	8	0	4	1	0.0	0.0	40.0	26	1
28.0	4	114053.0	9	13.0	4	14	1	4	1	0.0	0.0	55.0	39	1
54.0	4	212960.0	9	13.0	2	12	0	4	1	0.0	0.0	35.0	39	0
47.0	4	264052.0	15	10.0	2	10	0	4	1	0.0	0.0	50.0	39	0
24.0	4	82804.0	11	9.0	4	6	4	2	0	0.0	0.0	40.0	39	1
52.0	6	334273.0	9	13.0	2	10	0	4	1	0.0	0.0	60.0	39	0
20.0	4	27337.0	11	9.0	4	6	3	0	1	0.0	0.0	48.0	39	1
43.0	5	188436.0	12	14.0	2	4	0	4	1	5013.0	0.0	45.0	39	1
45.0	4	433665.0	5	4.0	5	8	4	4	0	0.0	0.0	40.0	26	1
29.0	6	110663.0	11	9.0	5	3	1	4	1	0.0	0.0	35.0	39	1
47.0	4	87490.0	12	14.0	0	4	4	4	1	0.0	0.0	42.0	39	1
24.0	4	354351.0	11	9.0	4	3	3	4	1	0.0	0.0	40.0	39	1
51.0	4	95469.0	11	9.0	2	10	0	4	1	0.0	0.0	40.0	39	1
17.0	4	242718.0	1	7.0	4	12	3	4	1	0.0	0.0	12.0	39	1
37.0	4	22463.0	8	11.0	2	3	0	4	1	0.0	1977.0	40.0	39	0
27.0	4	158156.0	10	16.0	4	10	1	4	0	0.0	0.0	70.0	39	1
29.0	4	350162.0	9	13.0	2	4	5	4	1	0.0	0.0	40.0	39	0
18.0	0	165532.0	2	8.0	4	0	3	4	1	0.0	0.0	25.0	39	1
36.0	6	28738.0	7	12.0	0	12	4	4	0	0.0	0.0	35.0	39	1
58.0	2	283635.0	9	13.0	4	10	1	4	0	0.0	0.0	40.0	39	1
26.0	6	86646.0	15	10.0	2	3	0	4	1	0.0	0.0	45.0	39	1
65.0	0	195733.0	15	10.0	2	0	0	4	1	0.0	0.0	30.0	39	0
57.0	4	69884.0	11	9.0	2	12	0	4	1	0.0	0.0	40.0	39	0
59.0	4	199713.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	1
27.0	4	181659.0	11	9.0	2	7	0	4	1	0.0	0.0	40.0	39	1
31.0	6	340939.0	9	13.0	4	13	1	4	1	0.0	0.0	40.0	39	1
21.0	4	197747.0	15	10.0	4	12	3	4	0	0.0	0.0	24.0	39	1
29.0	4	34292.0	15	10.0	4	1	1	4	1	0.0	0.0	60.0	39	1
18.0	4	156764.0	1	7.0	4	8	3	4	1	0.0	0.0	40.0	39	1
52.0	4	25826.0	0	6.0	2	3	0	4	1	0.0	1887.0	47.0	39	0
57.0	5	103948.0	9	13.0	0	10	1	4	1	0.0	0.0	80.0	39	1
42.0	0	137390.0	11	9.0	2	0	0	4	1	0.0	0.0	40.0	39	1
55.0	0	105138.0	11	9.0	2	0	5	1	0	0.0	0.0	40.0	39	1
60.0	4	39352.0	5	4.0	4	14	1	4	1	0.0	0.0	48.0	39	0
31.0	4	168387.0	9	13.0	2	10	0	4	1	7688.0	0.0	40.0	2	0
23.0	4	117789.0	9	13.0	4	1	3	4	0	0.0	0.0	40.0	39	1
27.0	4	267147.0	11	9.0	4	12	3	4	1	0.0	0.0	40.0	39	1
23.0	0	99399.0	15	10.0	4	0	4	0	0	0.0	0.0	25.0	39	1
42.0	6	214242.0	14	15.0	2	10	0	4	1	0.0	1902.0	50.0	39	0
25.0	4	200408.0	15	10.0	4	13	1	4	1	2174.0	0.0	40.0	39	1
49.0	4	136455.0	9	13.0	4	10	1	4	0	0.0	0.0	45.0	39	1
32.0	4	239824.0	9	13.0	4	13	1	4	1	0.0	0.0	40.0	39	1
19.0	4	217039.0	15	10.0	4	1	3	4	1	0.0	0.0	28.0	39	1
60.0	4	51290.0	5	4.0	0	8	1	4	0	0.0	0.0	40.0	39	1
42.0	2	175674.0	6	5.0	2	8	0	4	1	0.0	0.0	40.0	39	1
35.0	6	194404.0	7	12.0	4	5	1	4	1	0.0	0.0	40.0	39	1
48.0	4	45612.0	11	9.0	4	1	4	2	0	0.0	0.0	37.0	39	1
51.0	4	410114.0	12	14.0	2	3	0	4	1	0.0	0.0	40.0	39	0
29.0	4	182521.0	11	9.0	4	3	1	0	1	0.0	0.0	40.0	39	1
36.0	2	339772.0	11	9.0	5	4	1	2	1	0.0	0.0	40.0	39	1
17.0	4	169658.0	0	6.0	4	8	3	4	0	0.0	0.0	21.0	39	1
52.0	4	200853.0	12	14.0	0	10	1	4	0	6849.0	0.0	60.0	39	1
24.0	4	247564.0	11	9.0	4	3	1	4	1	0.0	0.0	40.0	39	1
24.0	4	249909.0	11	9.0	2	6	0	4	1	0.0	0.0	50.0	39	1
26.0	2	208122.0	9	13.0	4	10	3	4	1	1055.0	0.0	40.0	39	1
27.0	4	109881.0	9	13.0	4	8	3	4	0	0.0	0.0	20.0	39	1
39.0	4	207824.0	11	9.0	4	6	3	4	1	0.0	0.0	60.0	39	1
30.0	4	369027.0	11	9.0	2	14	0	2	1	0.0	0.0	45.0	39	1
50.0	6	114117.0	11	9.0	2	4	0	4	1	0.0	0.0	32.0	39	1
52.0	5	51048.0	9	13.0	2	12	0	4	1	0.0	0.0	55.0	39	1
46.0	4	102388.0	14	15.0	2	10	0	4	1	15024.0	0.0	45.0	39	0
23.0	4	190483.0	9	13.0	4	12	3	4	0	0.0	0.0	20.0	39	1
45.0	4	462440.0	1	7.0	6	8	1	2	0	0.0	0.0	20.0	39	1
65.0	4	109351.0	6	5.0	6	9	4	2	0	0.0	0.0	24.0	39	1
29.0	4	34383.0	8	11.0	2	14	0	4	1	0.0	0.0	55.0	39	1
47.0	4	241832.0	6	5.0	3	6	4	4	1	0.0	0.0	40.0	8	1
30.0	4	124187.0	11	9.0	4	5	3	2	1	0.0	0.0	60.0	39	1
34.0	4	153614.0	11	9.0	2	12	0	4	1	0.0	0.0	45.0	39	0
38.0	6	267556.0	11	9.0	2	12	0	4	1	0.0	0.0	64.0	39	1
33.0	4	205469.0	15	10.0	2	4	0	4	1	0.0	0.0	40.0	39	0
49.0	4	268090.0	9	13.0	2	12	0	4	1	0.0	0.0	26.0	39	0
47.0	6	165039.0	15	10.0	4	8	4	2	0	0.0	0.0	40.0	39	1
49.0	2	120451.0	0	6.0	5	8	4	2	0	0.0	0.0	40.0	39	1
43.0	4	154374.0	15	10.0	2	3	0	4	1	15024.0	0.0	60.0	39	0
30.0	4	103649.0	9	13.0	2	1	5	2	0	0.0	0.0	40.0	39	0
58.0	6	35723.0	11	9.0	2	3	0	4	1	0.0	0.0	60.0	39	1
19.0	4	262601.0	11	9.0	4	8	3	4	0	0.0	0.0	14.0	39	1
21.0	4	226181.0	9	13.0	4	6	1	4	1	0.0	0.0	40.0	39	1
33.0	4	175697.0	9	13.0	2	4	0	4	1	15024.0	0.0	60.0	39	0
47.0	5	248145.0	4	3.0	2	14	0	4	1	0.0	0.0	50.0	5	1
52.0	6	289436.0	10	16.0	2	10	0	4	1	0.0	0.0	60.0	39	0
26.0	4	75654.0	11	9.0	0	3	1	4	1	0.0	0.0	55.0	39	1
60.0	4	199378.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	1
21.0	4	160968.0	15	10.0	4	6	3	4	1	0.0	0.0	40.0	39	1
36.0	4	188563.0	15	10.0	2	12	0	4	1	5178.0	0.0	50.0	39	0
