id   ,x1   ,x2   ,x3   ,x4   ,x5   ,y
346  ,2.54 ,1.34 ,5.28 ,7.2  ,7.06 ,7.44888631863892
347  ,0.98 ,5.44 ,1.66 ,5.15 ,-8.41,-33.9724168181017
348  ,-2.51,4.05 ,2.85 ,3.49 ,-2.35,-13.2331574408129
349  ,-4.41,-1.23,-9.14,6.83 ,-3.93,16.1105155309707
350  ,7.09 ,-5.95,5.84 ,4.8  ,4.15 ,23.9741963184014
351  ,1.48 ,7.42 ,3.67 ,-8.74,5.61 ,-46.899928764984
352  ,-2.53,-2.14,8.25 ,9.45 ,8.5  ,-5.17534297048003
353  ,-0.92,-1.36,-6.9 ,4.16 ,3.32 ,-10.7741866380319
354  ,-8.16,1.29 ,-6.92,8.47 ,-7.03,61.6546838002428
355  ,-7.23,0.16 ,-7.09,6.19 ,-5.75,60.2110924768031
356  ,-2.32,-4.28,-3.94,-9.17,-5.19,-18.1558321418837
357  ,8.68 ,0.09 ,-7.35,-7.62,3.55 ,69.5611431372941
358  ,0.35 ,-8.2 ,2.33 ,-1.03,4.42 ,-60.293975004293
359  ,-0.35,-1.58,0.52 ,7.64 ,4.02 ,-0.658061156043411
360  ,-1.02,3.5  ,2.78 ,2.49 ,-1.59,-5.88034575833976
361  ,6.96 ,1.17 ,2.57 ,-2.02,7.04 ,42.2223655121446
362  ,5.99 ,-9.09,-5.67,-0.59,-8.13,-47.440563499324
363  ,4.84 ,9.81 ,9.23 ,8.97 ,9.19 ,-67.9544863303676
364  ,4.23 ,-8.16,-8.78,-8.18,6.34 ,-42.7675397679999
365  ,-9.56,-6.02,-1.31,4.51 ,-7.67,48.0875910701573
366  ,-5.97,6.83 ,6.12 ,3.02 ,2    ,-7.43883318602294
367  ,0.01 ,0.05 ,-5.99,7.95 ,3.95 ,-1.93228501861691
368  ,7.96 ,8.27 ,-7.83,3.75 ,2.66 ,1.68725522785336
369  ,2.39 ,7.09 ,3.01 ,8.27 ,-5.09,-36.4703785629421
370  ,6.34 ,-2.14,-8.9 ,-6.29,-6.23,30.3960081782043
371  ,0.23 ,0.35 ,-8.94,1.17 ,-4.18,2.6289974656418
372  ,-8.26,1.35 ,3.56 ,6.06 ,-7.57,67.8627992159709
373  ,8.23 ,9.77 ,5.75 ,-2.29,7.56 ,-24.1258700064197
374  ,-6.37,-5.98,9.55 ,5.85 ,-3.2 ,10.8980123980865
375  ,5.64 ,8.55 ,-0.08,3.61 ,9.43 ,-44.7914621320084
376  ,3.85 ,8.19 ,6.72 ,1.17 ,-4.15,-59.6340700840264
377  ,-3.51,1.48 ,8.91 ,-9.12,-7.68,5.68535129034221
378  ,3.95 ,-7.26,-0.87,-6.16,-1.21,-32.0918802020162
379  ,7.1  ,7.61 ,0.22 ,-1.7 ,-9.23,-7.98195394950957
380  ,1.86 ,7.47 ,-0.41,-8.01,-7.29,-44.4503852795169
381  ,-5.18,1.48 ,-0.99,-1.41,7.67 ,15.0075320685357
382  ,-7.5 ,8.58 ,3.88 ,-2.49,8.54 ,-22.9131794276774
383  ,7.8  ,3.71 ,-7.83,5.2  ,3.84 ,50.3096135821581
384  ,9.91 ,-7.34,9.94 ,9.87 ,1.06 ,50.3009364823625
385  ,6.95 ,-7.77,-8.95,3.72 ,5.46 ,-9.73601812255531
386  ,-6.52,1.92 ,-2.23,-5.29,-7.38,39.9298028507978
387  ,-0.43,-1.77,7.9  ,-2.62,-0.95,-6.08154700338095
388  ,2.42 ,8.79 ,0.95 ,3.63 ,-6.67,-76.1501203902483
389  ,0.03 ,7.05 ,7.94 ,1.39 ,-0.79,-55.1921881080776
390  ,-1.46,-6.92,-3.19,-7.34,-3.97,-51.6964806790978
391  ,-6.15,-4.67,4.87 ,-4.47,-7.77,24.4918844502479
392  ,-6.18,4.8  ,1.9  ,-1.2 ,8.22 ,11.8295043697372
393  ,-9.65,1.39 ,7.51 ,2.25 ,1.91 ,101.077641246179
394  ,-9.26,-6.02,-7.75,4.89 ,-6.66,49.1453156425923
395  ,-6.49,9.43 ,-1.19,-6.01,8.95 ,-41.9529456914917
396  ,4.31 ,0.97 ,0.87 ,-8.02,4.01 ,14.3654801273763
397  ,-4.97,8.04 ,-1.96,-3.63,-4.63,-36.5147475384518
398  ,-8.17,5.02 ,2.98 ,6.41 ,8.09 ,35.9243802488446
399  ,-0.05,7.78 ,-5.99,1.06 ,0.78 ,-50.7764249204114
400  ,4.79 ,-9.15,-7.67,4.08 ,-6.43,-70.2379612073317
401  ,0.6  ,3.01 ,-6.38,0.97 ,-1.55,-2.16505375037193
402  ,7.71 ,-0.22,-4.22,2.29 ,-6.64,68.2292499726236
403  ,-2.29,-8.75,0.58 ,9.03 ,7.3  ,-64.1663274827987
404  ,1.47 ,-9.02,9.68 ,3.46 ,-3.47,-83.4879078016505
405  ,-8.07,8.78 ,-3.84,0.47 ,5.54 ,-17.9112236028761
406  ,8.6  ,-3.1 ,-0.86,-7.78,1.2  ,57.2762130754068
407  ,5.13 ,-6.67,5.82 ,6.7  ,4.58 ,-17.7099793830216
408  ,4.72 ,5.84 ,-3.84,3.95 ,7.25 ,-2.0817622875914
409  ,3.4  ,-7.75,4.49 ,-9.38,9.55 ,-53.7313855612278
410  ,-1.89,-2.35,-6.06,9.02 ,-0.14,4.52190219095945
411  ,5.14 ,3.17 ,-3.53,9.55 ,-6.27,8.35004987954795
412  ,-7.31,-4.51,2.31 ,-0.96,7.1  ,23.3549958300814
413  ,1.66 ,8.59 ,3.39 ,8.68 ,4.04 ,-66.659001198858
414  ,-3.52,-2.43,-1.88,1.12 ,-9.81,-3.5010682143718
415  ,-1.98,1.66 ,4.06 ,-6.88,-3.22,8.09422547611892
416  ,9.18 ,-7.03,6.98 ,-8.18,-3.6 ,32.5626404947936
417  ,-4.4 ,-4.62,-8.1 ,7.57 ,8.44 ,-0.95052773183733
418  ,-2.68,-9.78,-3.2 ,-7.08,-0.37,-98.1887408457547
419  ,3.34 ,6.79 ,8.26 ,1.41 ,4.28 ,-26.5060572382659
420  ,-5.17,-3.15,-0.75,-0.69,4.03 ,13.1696102590054
421  ,0.66 ,-3.73,7.33 ,-7.08,-1.47,-9.4268264897123
422  ,-4.61,3.78 ,2.04 ,-4.55,7.9  ,9.78020541350246
423  ,-9.57,9.32 ,-0.99,-8.04,4.21 ,11.775499404259
424  ,3.59 ,-0.88,-0.73,-3.64,-9.6 ,20.7945747891337
425  ,-1.74,1.28 ,2.45 ,6.28 ,-8.94,5.86056445436627
426  ,-9.67,4.39 ,-0.26,-0.16,-0.03,81.3077549961612
427  ,7.13 ,7.87 ,-9.75,6.45 ,-9.14,-8.74417247846723
428  ,-1.17,-7.02,2.21 ,4.2  ,-7.69,-46.0118638217226
429  ,-0.42,-7.06,5.76 ,-5.79,8.04 ,-45.4436673186466
430  ,-2.53,3.02 ,-0.19,2.81 ,-4.31,2.51882212202251
431  ,2.82 ,-1.94,-2.61,9.83 ,-2.98,10.8976679922745
432  ,-9.56,-5.8 ,-7.6 ,-4.73,-7.73,64.7709135073856
433  ,-9.43,-4.16,0.78 ,-1.18,-5.97,74.7621962387145
434  ,-4.39,-9.2 ,-4.11,6.18 ,-0.43,-71.8571653143033
435  ,5.23 ,-7.15,7.48 ,4.82 ,-6.51,-32.4572421933994
436  ,-9.98,6.76 ,-0.89,1.48 ,8.62 ,49.2544418579966
437  ,5.81 ,-9.81,7.7  ,3.44 ,9.33 ,-57.9426786801964
438  ,1.1  ,3.55 ,-1.88,6.05 ,3.51 ,-17.9331260360032
439  ,-8.07,4.47 ,-10  ,-3.57,-1.08,47.4125420280322
440  ,2.54 ,6.07 ,-7.84,-4.56,-7.28,-22.3132716020375
441  ,0.87 ,-4.56,-8.77,9.37 ,-2.6 ,-22.4088696482971
442  ,6.39 ,9.4  ,-2.28,9.7  ,8.44 ,-50.8440176554859
443  ,-5.28,7.8  ,0.23 ,-8.32,0.42 ,-38.7283070860043
444  ,3.49 ,-9.05,7.98 ,9.67 ,-4.84,-75.9587411625847
445  ,-2.32,7.03 ,-8.93,-0.68,2.69 ,-35.7827182078958
446  ,-9.77,4.75 ,-2.89,6.94 ,4.13 ,63.8418705277979
447  ,-1.88,-9.18,-3.89,9.81 ,3.68 ,-78.1110942374095
448  ,-4.99,6.96 ,-8.31,-5.25,-9.14,-23.9925118626058
449  ,-1.85,-9.37,-9.14,-2.45,6.16 ,-93.1265570874378
450  ,-1.61,-4.91,-3.2 ,6.51 ,-1.15,-12.1740793252215
451  ,-3.5 ,9.41 ,0.35 ,7.38 ,2.95 ,-78.8443654000148
452  ,6.22 ,-2.24,0.06 ,4    ,6.46 ,39.0191380004764
453  ,-5.55,-8.31,-8.32,-3.79,0.73 ,-28.4694988732845
454  ,-1.7 ,-3.29,-7.42,5.15 ,-1.03,-3.9986567253232
455  ,-2.55,-2.33,6.84 ,0.64 ,8.92 ,-0.224405743883551
456  ,-8.72,3.33 ,-3.57,3.13 ,0.12 ,59.6654950621426
457  ,5.3  ,2.27 ,1.03 ,-4.43,6.01 ,23.5789634811416
458  ,3.95 ,7.48 ,-9.99,7.83 ,-6.94,-33.3766039838731
459  ,5.79 ,8.91 ,-3.54,-7.09,0.26 ,-52.1262490804642
460  ,9.53 ,5.11 ,-2.02,8.97 ,6.23 ,63.3787465708807
461  ,0.47 ,-5.44,-7.21,6.26 ,-5.28,-32.698908521612
462  ,-2.84,1.31 ,10   ,-9.74,-0.67,7.59299614605308
463  ,3.62 ,2.95 ,-6.11,-9.3 ,7.26 ,6.41968819318861
464  ,-5.61,-5.72,2.67 ,9.92 ,6.97 ,-10.0926912392035
465  ,-8.89,-4.07,-8.99,-1.72,-7.14,69.2951775511473
466  ,-7.19,-4.92,7.38 ,-8.81,-2.45,18.1934863554433
467  ,6.98 ,-0.3 ,4.75 ,-2.32,-8.91,40.145906808646
468  ,-2.27,-6.92,1.13 ,-3.78,9.15 ,-34.3987249125764
469  ,1.02 ,-4.46,-6.18,-7.85,-9.63,-26.7666338780791
470  ,-2.04,0.84 ,-4.63,-9.83,-3.8 ,-6.00692859502137
471  ,1.86 ,3.05 ,0.38 ,5.93 ,8.76 ,-3.31627736655027
472  ,7.9  ,-5.18,-0.72,9.33 ,-1.33,28.7197210849658
473  ,1.7  ,3.76 ,-6.5 ,9.7  ,-0.18,-19.2246153434947
474  ,-5.61,8.64 ,6.79 ,-6.13,1.14 ,-51.6344481015205
475  ,2.32 ,1.79 ,4.9  ,-3.03,-2.71,5.12451711596846
476  ,-1.53,2.14 ,-2.01,-7.82,9.89 ,-4.78507218546122
477  ,5.43 ,4.43 ,6.2  ,-5.97,-7.91,5.32290885657072
478  ,-2.1 ,-4.35,2.34 ,5.39 ,5.29 ,-9.14505730457604
479  ,-8.57,6.47 ,-1.02,3.48 ,0.19 ,39.7481061557457
480  ,-6.87,-0.81,-1.59,3.04 ,-7.92,55.113955826889
481  ,-8.65,-4.16,-9.76,7.67 ,2.71 ,60.3912631206453
482  ,6.31 ,5.64 ,0.25 ,-4.06,0.29 ,-0.66361953610927
483  ,-1.01,8.55 ,9.59 ,-6.87,8.43 ,-66.7677229869157
484  ,9.65 ,-0.96,5.44 ,-9.41,-3.15,94.8675974462569
485  ,-0.56,-1.18,-2.31,0.83 ,-6.54,-2.68640990343988
486  ,0.63 ,2.55 ,-2.25,4.35 ,-1.02,-13.4953357843816
487  ,-5.03,-0.49,7.75 ,8.28 ,1.1  ,32.4360113571391
488  ,-1.83,-1.27,-3.47,9.17 ,-6.57,-2.73521374309063
489  ,-4.28,-3.93,-7.56,-5.12,-3.98,5.01546299668402
490  ,4.57 ,6.04 ,-2.31,9.93 ,3.42 ,-13.4745986493126
491  ,8.2  ,6.34 ,-5.06,6.69 ,-7.58,29.3353134114161
492  ,7.22 ,-2.48,-9.93,-2.72,-0.95,38.71038055408
493  ,9.81 ,3.98 ,-8.17,4.93 ,5.45 ,88.9351081566483
494  ,-8.24,1.86 ,-7.47,-1.84,3.61 ,68.0842217569351
495  ,0.41 ,-5.38,6.7  ,2.56 ,9.74 ,-33.6776656238094
496  ,-0.13,4.82 ,5.59 ,9.88 ,4.55 ,-20.2191893105134
497  ,4.66 ,-6.6 ,3.23 ,1.8  ,-9.55,-21.5832457553461
498  ,1.18 ,-8.16,-7.21,3.29 ,-6.35,-62.3390076313138
499  ,-3.16,-8.87,3.23 ,8.57 ,-0.06,-66.7966277011961
500  ,-2.53,4.04 ,3.78 ,-8.86,-2.74,-9.09575425866693
501  ,-1.64,7.68 ,-9.33,1.78 ,2.7  ,-55.4135230882719
502  ,3.23 ,-0.02,-0.94,0.73 ,5.25 ,6.29052795365453
503  ,-3.52,7.2  ,7.23 ,-3.32,3.82 ,-41.8296579691306
504  ,7.43 ,-1.63,-2.67,3.01 ,-5.62,50.8051143610403
505  ,5.45 ,-5.23,-1.74,-5.46,7.86 ,1.33166997662782
506  ,-4.51,-5.82,-3.17,8.02 ,7.85 ,-19.0729666221097
507  ,-3.27,-2.65,-5.81,6.36 ,2.64 ,8.73527863138318
508  ,4.96 ,1.32 ,-7.56,-8   ,-6.89,24.8091788619578
509  ,2.89 ,-0.88,6.54 ,2.58 ,7.86 ,2.25339039668888
510  ,0.7  ,-8.03,-7.32,9.66 ,1.99 ,-68.0769205702483
511  ,1.38 ,-1.6 ,3.09 ,-7.52,-4.79,2.97610215860009
512  ,-6.78,-2.92,-8.75,-1.62,-2.78,30.3607690839171
513  ,7.48 ,6.41 ,-1.48,8.29 ,-1.48,9.44036607708335
514  ,2.26 ,-5.74,1.86 ,1.01 ,-3.76,-32.2382763355598
515  ,2.83 ,-1.43,-7.15,4.58 ,3.36 ,12.0038992663249
516  ,-5.9 ,-8.48,4.6  ,2.85 ,0.19 ,-30.1862671106398
517  ,4.15 ,-4.82,-5.19,-3.04,-5.48,0.0950506533890962
518  ,3.3  ,-6.66,-2.26,4.98 ,3.01 ,-23.940982427685
519  ,9.69 ,7.61 ,3.75 ,-7.64,1.19 ,36.6806149620712
520  ,-7.69,5.27 ,6.66 ,1.8  ,-1.67,40.6130243134469
521  ,3.92 ,-3.15,4.81 ,-7.59,8.99 ,-2.0492565253064
522  ,-8.23,-5.69,5.51 ,4.86 ,-3.49,31.7301696937561
523  ,7.64 ,-3.8 ,5.1  ,0.05 ,6.72 ,48.5613232819274
524  ,-7   ,6.27 ,2.14 ,9.08 ,7.61 ,6.94701925690324
525  ,-5.04,-6.18,-2.36,-2.96,-5.37,-5.242667996715
526  ,1.07 ,-0.45,2.31 ,3.25 ,9.48 ,5.87237684516013
527  ,-8.77,7.54 ,-8.52,-0.74,0.23 ,21.3245294092327
528  ,9.59 ,-5.9 ,-6.68,-4.16,3.29 ,66.3627552477404
529  ,9.43 ,6.03 ,-6.95,7.08 ,-0.87,54.0001178781837
530  ,-5.53,3.65 ,-9.99,-1.46,8.55 ,26.9192746703714
531  ,9.14 ,7.45 ,9.89 ,-1.49,-5.18,29.8735521628246
532  ,6.96 ,6.42 ,3.27 ,5.62 ,3.59 ,8.04475298315734
533  ,-8.89,4.46 ,-3.17,-4.46,0.98 ,52.0350802943781
534  ,-0.13,-3.32,4.06 ,9.58 ,-3.93,-13.9668177664578
535  ,-0.99,-9.68,-6.86,-0.01,-1.98,-94.6493394882187
536  ,3.25 ,-2.42,8.84 ,1.39 ,-9.97,4.627033409594
537  ,9.6  ,8.19 ,-9.83,0.8  ,-0.94,26.9545168001518
538  ,-4.29,-7.45,-8.94,4.03 ,-5.79,-30.0405418905258
539  ,5.38 ,-7.04,-0.12,-8.02,9.06 ,-16.6031920945019
540  ,-8.3 ,0.85 ,8.78 ,-9.25,4.9  ,73.9291804772988
541  ,0.97 ,-9.13,0.42 ,3.89 ,4.48 ,-90.9953455829844
542  ,-3.63,-6.81,-3.25,-2.76,-1.7 ,-42.0698437172368
543  ,-4.12,-4.61,2.75 ,-9.12,9.78 ,3.49400209679752
544  ,1.63 ,4.83 ,-1.3 ,6.02 ,-8.1 ,-30.0095706300139
545  ,-7.35,9.06 ,8.37 ,-3.38,1.99 ,-18.493691852732
546  ,3.54 ,-0.18,-1.36,-9.27,5.22 ,4.65690545881242
547  ,4.84 ,-7.74,-6.83,4.92 ,0.43 ,-43.2105340931267
548  ,1.18 ,7.1  ,-5.52,3.36 ,-4.38,-48.4175549746513
549  ,-2.37,-1.46,-3.14,-1.94,7.37 ,2.26530722266734
550  ,-8.11,-8.67,-6.67,-1.47,2.66 ,-15.86082831655
551  ,-4.3 ,-2.88,2.96 ,4.28 ,2.59 ,8.68772966393679
552  ,7.41 ,-6.72,6.28 ,6.32 ,-4.49,19.565702510488
553  ,4.72 ,7.47 ,-7.56,-0.29,-5.71,-41.0778948199376
554  ,-1.4 ,9.32 ,4.9  ,3.69 ,6.71 ,-82.3295531309932
555  ,7    ,3.24 ,-9.77,7.64 ,2.95 ,30.0430166529283
556  ,3.61 ,5.09 ,4.45 ,5.08 ,7.77 ,-13.2867256932184
557  ,9.78 ,8.74 ,7.35 ,4.64 ,0.5  ,24.0297390368759
558  ,-5.35,-6.13,1.15 ,-3.56,-4.83,-1.41185107065887
559  ,1.19 ,-1.35,-3.83,-7.31,0.32 ,6.3846884693265
560  ,1.34 ,2.23 ,2.6  ,-0.69,-7.87,2.51967450846434
561  ,-9.87,-9.67,-1.93,-0.29,-8.9 ,12.8081957187429
562  ,-4.48,-5.2 ,-9.3 ,-6.46,-3.17,-2.34303957461416
563  ,-7.91,9.07 ,-2.5 ,-6.98,-1.73,-12.5426850644529
564  ,-2.31,4.1  ,6.73 ,4.88 ,-3.77,-10.1867641782328
565  ,5.28 ,-0.1 ,0.2  ,-0.27,7.75 ,37.048110377939
566  ,-8.76,8.99 ,-4.3 ,7.69 ,-9.61,-4.6090611037612
567  ,1.22 ,1.13 ,9.15 ,-8.21,6    ,0.778623098298907
568  ,1.5  ,-7.39,-9.04,-9.44,0.3  ,-55.244365849039
569  ,-9.31,-6.36,-4.72,2.45 ,4.14 ,51.9455700154752
570  ,-7.47,-5.67,-9.91,-9.57,-7.69,20.6522154028043
571  ,4.53 ,5.01 ,-3.98,-8.75,-1.54,-0.699352301155026
572  ,-0.33,-2.53,-8.91,-3.25,-3.14,-14.7886850187629
573  ,-7.27,-1.77,1.85 ,-5.68,-5.32,53.9700777170062
574  ,-9.42,1.08 ,6.84 ,5.49 ,4.09 ,91.4266672755405
575  ,-9.59,-6.55,8.7  ,5.61 ,0.02 ,56.1684403611854
576  ,2.13 ,3.34 ,0.82 ,-6.96,3.39 ,-16.4728886545718
577  ,-8.2 ,-3.46,-8.08,-6.62,9.48 ,62.5124905403346
578  ,-0.96,-9.19,8.98 ,0.95 ,-6.98,-90.7361019700095
579  ,-5.73,5.08 ,8.36 ,5.34 ,1.64 ,-0.190403083026405
580  ,-3.6 ,-9.14,-7.22,-7.36,-0.59,-63.3265478733838
581  ,9.82 ,-9.16,-5.56,-0.4 ,6.91 ,6.68132129673213
582  ,-4.49,-6.47,-1.42,4.24 ,-8.32,-13.8887720361903
583  ,6.24 ,-3.34,9.72 ,2.66 ,-6.8 ,36.0420704720244
584  ,2.5  ,9.06 ,9.72 ,7.74 ,1.74 ,-75.1918314252853
585  ,2.25 ,8.46 ,-1.61,-9.26,2.03 ,-73.7292079223305
586  ,1.67 ,9.19 ,-6.39,2    ,0.87 ,-87.2814123928294
587  ,5.79 ,-5.06,-3   ,7.01 ,0.39 ,2.34403974562139
588  ,-0.43,7.05 ,3.27 ,0.81 ,-2.21,-45.3640265009388
589  ,-3.74,8.99 ,5.77 ,0.22 ,7.15 ,-58.9340590010211
590  ,6.56 ,6.26 ,-5.46,-4.04,4.97 ,12.2496384243518
591  ,3.37 ,-7.12,-4.99,0.07 ,9.61 ,-38.3414559360594
592  ,-2.33,-5.7 ,8.63 ,1.85 ,1.28 ,-24.1754490774557
593  ,-9.05,5.38 ,-2.23,4.23 ,-8.83,58.7941548783094
594  ,-1.21,-2.23,6.87 ,-8.8 ,-2.31,-8.58480275799632
595  ,5.18 ,-2.77,8.02 ,-1.5 ,7.12 ,17.3615211219788
596  ,-6.54,1.43 ,1.94 ,-1.37,9.77 ,45.225216167514
597  ,-7.69,-7.12,3.62 ,-8.35,6.61 ,8.50299743997008
598  ,1.7  ,-3.07,8.95 ,7.64 ,4.36 ,-2.03890308798998
599  ,-7.21,6.6  ,-4.98,-7.46,-3.54,17.0113569400817
600  ,-3.8 ,-3.66,-9.22,-9.84,-9.3 ,7.75946289858371
601  ,-2.25,5.83 ,-7.78,0.27 ,8.86 ,-28.952294260034
602  ,8.35 ,2.77 ,-1.71,9.68 ,-7.79,54.9654432176337
603  ,0.72 ,-6.35,-9.08,-6.5 ,-4.75,-31.2610143066183
604  ,-0.92,5.74 ,3.51 ,-0.57,-3.48,-33.6388419899985
605  ,4.69 ,7.41 ,-1.45,-9.76,6.27 ,-34.2748545822576
606  ,6.5  ,1.99 ,8.58 ,-6.2 ,1.6  ,47.9806709958032
607  ,-9.13,3.69 ,4.06 ,8.7  ,3.39 ,60.4778782038197
608  ,-7.26,-2.49,-8.52,2.3  ,-8.08,47.333268164359
609  ,-2.6 ,4.2  ,4.44 ,-1.7 ,9.19 ,-9.79181853134185
610  ,-4.08,8.88 ,-0.32,-5.04,7.51 ,-59.2236085351482
611  ,6.6  ,-1.28,-0.7 ,-9.31,4.35 ,44.702523480168
612  ,9.07 ,-0.47,8.83 ,-6.8 ,4.68 ,88.0936836295351
613  ,-8.09,3.61 ,-3.47,4.46 ,-3.99,48.6408125625774
614  ,-4.19,0.49 ,6.58 ,1.18 ,-6.73,20.9182715689614
615  ,8.07 ,-7.02,-1.31,-2.85,0.8  ,14.2964943920896
616  ,2.3  ,0.92 ,8.93 ,-9.85,-2.49,7.77261356276125
617  ,-5.49,3.18 ,-1.71,-6.92,-2.08,18.8833295819581
618  ,-0.09,3.96 ,0.91 ,2.6  ,-7.23,-10.573573800236
619  ,-2.98,9.49 ,8.46 ,9.11 ,6.02 ,-89.6503547856331
620  ,-9.57,3.84 ,9.92 ,5.23 ,-7.14,73.6110807972804
621  ,8.4  ,4.72 ,-3.23,5.51 ,0.17 ,38.5615265179783
622  ,-1.47,2.89 ,8.65 ,-6.09,-0.57,-2.76883503491879
623  ,-1.6 ,2.68 ,-1.69,9.46 ,4.01 ,-11.1002628339991
624  ,9.59 ,5.42 ,-4.64,-3.93,3.68 ,63.3138151702106
625  ,8.13 ,-9.52,-4.77,9.88 ,7.62 ,-15.1135054734573
626  ,8.05 ,-1.42,-2.35,-4.29,-8.61,54.9161062490627
627  ,-8.29,-2.14,-0.42,-6.37,-7.68,59.3712443016171
628  ,8.94 ,6.59 ,-9.05,3.21 ,3.69 ,37.2411110231578
629  ,5.68 ,8.12 ,-7.38,-9.15,0.82 ,-38.4659437720925
630  ,9.74 ,8.92 ,0.86 ,-9.09,-7.9 ,12.6522234989226
631  ,7.02 ,-5.53,5.54 ,-0.7 ,-5.34,25.6456217010394
632  ,8.61 ,2.7  ,-8.43,2.06 ,4.22 ,66.3182613197625
633  ,5.12 ,3.08 ,-7.97,3.3  ,-5.95,19.3731564114541
634  ,-4.27,9.81 ,-8.99,-2.91,0.33 ,-71.9594085969374
635  ,-8.84,-4.36,9.59 ,-8.22,6.34 ,52.2156832870692
636  ,-4.21,5.62 ,-7.3 ,-2.12,6.16 ,-15.3054716747135
637  ,-5.12,-1.32,3.99 ,1.4  ,-0.14,28.1197166553959
638  ,-2.28,3.5  ,-1.05,-1.02,-3.01,-0.0762099457144743
639  ,-0.44,-7.62,1.07 ,2.9  ,1.79 ,-61.2397284604043
640  ,-6.45,2.21 ,-4.71,5.9  ,-5.16,38.2932490765691
641  ,9.76 ,0.64 ,3.03 ,5.89 ,2.4  ,104.720304000892
642  ,9.72 ,7.73 ,0.65 ,-6.66,-0.73,37.1226501598135
643  ,3.61 ,3.56 ,0.35 ,2.43 ,5.01 ,-2.51907030688226
644  ,4.98 ,-8.84,1.86 ,-0.95,-9.67,-44.9550488727584
645  ,8.54 ,-0.42,-2.8 ,6.89 ,2.82 ,69.8158281841174
646  ,-5.87,-8.85,1.8  ,-0.26,7.23 ,-34.8131800255313
647  ,2.31 ,-7.71,-3.87,1.22 ,7.55 ,-55.4026363864467
648  ,7.49 ,5.37 ,5.38 ,-8.28,0.8  ,19.4811026110098
649  ,1.3  ,2.33 ,7.52 ,8.54 ,-7.71,-13.2300463651806
650  ,1.5  ,8.56 ,4.24 ,-6.88,4.49 ,-79.966953202194
651  ,-6.94,-5.84,-1.75,-9.31,-0.38,11.717205137752
652  ,-6.56,1.11 ,5.08 ,1.58 ,-4.68,46.5043091782704
653  ,5.91 ,-9.62,-5.5 ,0.33 ,-4.5 ,-64.886379171285
654  ,-8.53,-2.17,6.54 ,0.54 ,6.73 ,60.7212892843857
655  ,-4.04,5.36 ,3.07 ,0.26 ,7.77 ,-5.50145399495215
656  ,8.37 ,4.81 ,-3.73,-2.8 ,8.3  ,48.659326886329
657  ,5.2  ,-2.36,-5.03,-9.29,0.94 ,14.8393912315458
658  ,6.28 ,-6.22,5.83 ,6.45 ,-5.96,0.541940115392214
659  ,4.97 ,6.46 ,-2.44,8.01 ,5.65 ,-14.0428482247487
660  ,2.11 ,5.74 ,-4.66,3.9  ,-1.47,-23.4015771567747
661  ,-2.09,4.21 ,5.67 ,5.09 ,8.47 ,-13.7689161825404
662  ,-2.61,-7.73,3.54 ,-6.42,-4.3 ,-55.5630934573889
663  ,-2.9 ,6.1  ,-1.67,-8.25,-6.73,-22.8198501618579
664  ,-6.91,-2.23,-4.96,1.31 ,5.75 ,39.6676636067823
665  ,-4.47,4.43 ,-2.48,4.36 ,4.96 ,6.38838236159086
666  ,-1.69,0.65 ,-0.98,4.47 ,-4.99,-5.74043852939606
667  ,-7.62,2.96 ,-2.44,7.04 ,-8.8 ,46.8753332880393
668  ,-7.68,4.34 ,-6.15,8.86 ,9.16 ,46.9800098284736
669  ,9.75 ,-7.42,5.13 ,6.04 ,-1.95,42.9327135534272
670  ,7.51 ,-0.04,-6.32,0.01 ,-9.52,53.656584025234
671  ,-1.76,-3.59,4.44 ,2.42 ,-5.02,-17.1195750244632
672  ,2.87 ,6.66 ,-3.58,-0.65,-5.95,-40.2063040793955
673  ,-7.09,7.85 ,-9.67,-5.79,7.62 ,-18.3996060643584
674  ,-4.78,-0.56,-8.1 ,6.92 ,-4.55,27.8376034884483
675  ,-0.17,5.76 ,1.47 ,5.67 ,9.62 ,-38.1059547990829
676  ,9.53 ,5.51 ,2.29 ,-1.36,5.01 ,61.6291785635978
677  ,0.67 ,9.12 ,-4.63,8.31 ,4.7  ,-89.1085252131447
678  ,3.84 ,-1.9 ,-7.64,6.8  ,2.01 ,3.98263073557466
679  ,-7.89,-2.79,3.68 ,-5.1 ,4.1  ,45.3220241559967
680  ,-5.36,3.8  ,9.1  ,-6.43,-3.21,10.548851004085
681  ,-2.58,7.52 ,-9.84,-4.89,6.56 ,-56.6059888169691
682  ,-1.35,9.28 ,7.95 ,-3.08,-5.49,-78.6447071253523
683  ,1.18 ,2.03 ,5.11 ,-5.74,-3.81,-1.78520283827931
684  ,-5.77,1.71 ,1.03 ,4.56 ,-6.88,32.7304510955617
685  ,-2.51,6.56 ,7.07 ,-8.11,4.95 ,-42.9320808890313
686  ,-9.08,0.52 ,2.38 ,-0.8 ,-9.2 ,77.3861373113692
687  ,5.48 ,-7.76,-7.62,1.17 ,-3.07,-24.5142219722763
688  ,9.37 ,-9.04,-3.98,-6.22,6.1  ,0.283723737436533
689  ,-7.86,4.91 ,-6.85,-7.83,-8.4 ,28.3290968908146
690  ,5.7  ,-9.21,-2.74,6.62 ,-6.87,-46.6307672684997
691  ,-2.1 ,-6.27,5.82 ,-2.93,2.14 ,-41.9103033318087
