date,stage_max_amplitude,stage_max_mean,snow_coverage_station_amplitude,snow_height_mean,snow_height_amplitude,water_hazard_sum,1_day,2_day,3_day,4_day,5_day,6_day,7_day
2000-08-19,116.0,114.0,0.0,0.0,0.0,3,171.0,168.0,158.0,148.0,138.0,125.0,115.0
2000-08-20,119.0,137.8,0.0,0.0,0.0,3,168.0,158.0,148.0,138.0,125.0,115.0,105.0
2000-08-21,119.0,154.4,0.0,0.0,0.0,3,158.0,148.0,138.0,125.0,115.0,105.0,99.0
2000-08-22,119.0,163.0,0.0,0.0,0.0,3,148.0,138.0,125.0,115.0,105.0,99.0,100.0
2000-08-23,86.0,162.6,0.0,0.0,0.0,3,138.0,125.0,115.0,105.0,99.0,100.0,119.0
2000-08-24,56.0,156.6,0.0,0.0,0.0,3,125.0,115.0,105.0,99.0,100.0,119.0,129.0
2000-08-25,46.0,147.4,0.0,0.0,0.0,3,115.0,105.0,99.0,100.0,119.0,129.0,137.0
2000-08-26,56.0,136.8,0.0,0.0,0.0,3,105.0,99.0,100.0,119.0,129.0,137.0,142.0
2000-08-27,66.0,126.2,0.0,0.0,0.0,3,99.0,100.0,119.0,129.0,137.0,142.0,130.0
2000-08-28,69.0,116.4,0.0,0.0,0.0,3,100.0,119.0,129.0,137.0,142.0,130.0,123.0
2000-08-29,59.0,108.8,0.0,0.0,0.0,3,119.0,129.0,137.0,142.0,130.0,123.0,127.0
2000-08-30,49.0,107.6,0.0,0.0,0.0,3,129.0,137.0,142.0,130.0,123.0,127.0,145.0
2000-08-31,39.0,110.4,0.0,0.0,0.0,3,137.0,142.0,130.0,123.0,127.0,145.0,175.0
2000-09-01,38.0,116.8,0.0,0.0,0.0,3,142.0,130.0,123.0,127.0,145.0,175.0,185.0
2000-09-02,43.0,125.4,0.0,0.0,0.0,3,130.0,123.0,127.0,145.0,175.0,185.0,190.0
2000-09-03,43.0,131.4,0.0,0.0,0.0,3,123.0,127.0,145.0,175.0,185.0,190.0,177.0
2000-09-04,43.0,132.2,0.0,0.0,0.0,3,127.0,145.0,175.0,185.0,190.0,177.0,155.0
2000-09-05,42.0,131.8,0.0,0.0,0.0,3,145.0,175.0,185.0,190.0,177.0,155.0,139.0
2000-09-06,26.0,133.4,0.0,0.0,0.0,3,175.0,185.0,190.0,177.0,155.0,139.0,130.0
2000-09-07,52.0,140.0,0.0,0.0,0.0,3,185.0,190.0,177.0,155.0,139.0,130.0,125.0
2000-09-08,62.0,151.0,0.0,0.0,0.0,3,190.0,177.0,155.0,139.0,130.0,125.0,115.0
2000-09-09,67.0,164.4,0.0,0.0,0.0,3,177.0,155.0,139.0,130.0,125.0,115.0,111.0
2000-09-10,67.0,174.4,0.0,0.0,0.0,3,155.0,139.0,130.0,125.0,115.0,111.0,105.0
2000-09-11,67.0,176.4,0.0,0.0,0.0,3,139.0,130.0,125.0,115.0,111.0,105.0,99.0
2000-09-12,63.0,169.2,0.0,0.0,0.0,3,130.0,125.0,115.0,111.0,105.0,99.0,95.0
2000-09-13,60.0,158.2,0.0,0.0,0.0,3,125.0,115.0,111.0,105.0,99.0,95.0,92.0
2000-09-14,65.0,145.2,0.0,0.0,0.0,3,115.0,111.0,105.0,99.0,95.0,92.0,97.0
2000-09-15,75.0,132.8,0.0,0.0,0.0,3,111.0,105.0,99.0,95.0,92.0,97.0,97.0
2000-09-16,79.0,124.0,0.0,0.0,0.0,3,105.0,99.0,95.0,92.0,97.0,97.0,97.0
2000-09-17,72.0,117.2,0.0,0.0,0.0,3,99.0,95.0,92.0,97.0,97.0,97.0,100.0
2000-09-18,56.0,111.0,0.0,0.0,0.0,3,95.0,92.0,97.0,97.0,97.0,100.0,100.0
2000-09-19,44.0,105.0,0.0,0.0,0.0,3,92.0,97.0,97.0,97.0,100.0,100.0,95.0
2000-09-20,38.0,100.4,0.0,0.0,0.0,3,97.0,97.0,97.0,100.0,100.0,95.0,91.0
2000-09-21,33.0,97.6,0.0,0.0,0.0,3,97.0,97.0,100.0,100.0,95.0,91.0,85.0
2000-09-22,23.0,96.0,0.0,0.0,0.0,3,97.0,100.0,100.0,95.0,91.0,85.0,82.0
2000-09-23,19.0,95.6,0.0,0.0,0.0,3,100.0,100.0,95.0,91.0,85.0,82.0,77.0
2000-09-24,13.0,96.6,0.0,0.0,0.0,3,100.0,95.0,91.0,85.0,82.0,77.0,73.0
2000-09-25,8.0,98.2,0.0,0.0,0.0,3,95.0,91.0,85.0,82.0,77.0,73.0,70.0
2000-09-26,8.0,97.8,3.0,0.0,0.0,3,91.0,85.0,82.0,77.0,73.0,70.0,65.0
2000-09-27,9.0,96.6,3.0,0.0,0.0,3,85.0,82.0,77.0,73.0,70.0,65.0,65.0
2000-09-28,15.0,94.2,3.0,0.0,0.0,3,82.0,77.0,73.0,70.0,65.0,65.0,57.0
2000-09-29,18.0,90.6,3.0,0.0,0.0,3,77.0,73.0,70.0,65.0,65.0,57.0,57.0
2000-09-30,23.0,86.0,3.0,0.0,0.0,3,73.0,70.0,65.0,65.0,57.0,57.0,57.0
2000-10-01,27.0,81.6,3.0,0.0,0.0,3,70.0,65.0,65.0,57.0,57.0,57.0,57.0
2000-10-02,30.0,77.4,3.0,0.0,0.0,3,65.0,65.0,57.0,57.0,57.0,57.0,54.0
2000-10-03,30.0,73.4,3.0,0.0,0.0,3,65.0,57.0,57.0,57.0,57.0,54.0,51.0
2000-10-04,26.0,70.0,4.0,0.0,0.0,3,57.0,57.0,57.0,57.0,54.0,51.0,51.0
2000-10-05,28.0,66.0,5.0,0.0625,1.0,3,57.0,57.0,57.0,54.0,51.0,51.0,42.0
2000-10-06,25.0,62.8,6.0,0.1875,2.0,3,57.0,57.0,54.0,51.0,51.0,42.0,42.0
2000-10-07,20.0,60.2,6.0,0.21875,2.0,3,57.0,54.0,51.0,51.0,42.0,42.0,42.0
2000-10-08,16.0,58.6,6.0,0.25,2.0,3,54.0,51.0,51.0,42.0,42.0,42.0,33.0
2000-10-09,16.0,56.4,6.0,0.25,2.0,3,51.0,51.0,42.0,42.0,42.0,33.0,26.0
2000-10-10,14.0,55.2,6.0,0.34375,2.0,3,51.0,42.0,42.0,42.0,33.0,26.0,21.0
2000-10-11,14.0,54.0,6.0,0.4375,2.0,3,42.0,42.0,42.0,33.0,26.0,21.0,6.0
2000-10-12,15.0,51.0,8.5,0.53125,2.0,3,42.0,42.0,33.0,26.0,21.0,6.0,3.0
2000-10-13,15.0,48.0,10.0,0.78125,4.0,3,42.0,33.0,26.0,21.0,6.0,3.0,-6.0
2000-10-14,15.0,45.6,10.0,0.96875,4.0,2,33.0,26.0,21.0,6.0,3.0,-6.0,-6.0
2000-10-15,24.0,42.0,10.0,1.09375,4.0,1,26.0,21.0,6.0,3.0,-6.0,-6.0,-9.0
2000-10-16,28.0,37.0,10.0,1.28125,4.0,0,21.0,6.0,3.0,-6.0,-6.0,-9.0,-16.0
2000-10-17,30.0,32.8,10.0,1.46875,4.0,0,6.0,3.0,-6.0,-6.0,-9.0,-16.0,-34.0
2000-10-18,45.0,25.6,10.0,1.71875,4.0,0,3.0,-6.0,-6.0,-9.0,-16.0,-34.0,-44.0
2000-10-19,39.0,17.8,10.0,2.03125,5.0,0,-6.0,-6.0,-9.0,-16.0,-34.0,-44.0,-44.0
2000-10-20,48.0,10.0,10.0,2.3125,5.0,0,-6.0,-9.0,-16.0,-34.0,-44.0,-44.0,-44.0
2000-10-21,48.0,3.6,10.0,2.5,5.0,0,-9.0,-16.0,-34.0,-44.0,-44.0,-44.0,-48.0
2000-10-22,42.0,-2.4,10.0,2.65625,5.0,0,-16.0,-34.0,-44.0,-44.0,-44.0,-48.0,-54.0
2000-10-23,42.0,-6.8,10.0,2.9375,5.0,0,-34.0,-44.0,-44.0,-44.0,-48.0,-54.0,-56.0
2000-10-24,55.0,-14.2,10.0,3.25,5.5,0,-44.0,-44.0,-44.0,-48.0,-54.0,-56.0,-56.0
2000-10-25,50.0,-21.8,10.0,3.5625,5.5,0,-44.0,-44.0,-48.0,-54.0,-56.0,-56.0,-34.0
2000-10-26,47.0,-29.4,10.0,3.78125,5.5,0,-44.0,-48.0,-54.0,-56.0,-56.0,-34.0,-27.0
2000-10-27,38.0,-36.4,10.0,4.0,5.5,0,-48.0,-54.0,-56.0,-56.0,-34.0,-27.0,-21.0
2000-10-28,42.0,-42.8,10.0,4.375,7.5,0,-54.0,-56.0,-56.0,-34.0,-27.0,-21.0,-18.0
2000-10-29,45.0,-46.8,10.0,4.90625,12.5,0,-56.0,-56.0,-34.0,-27.0,-21.0,-18.0,-13.0
2000-10-30,40.0,-49.2,10.0,5.375,11.0,0,-56.0,-34.0,-27.0,-21.0,-18.0,-13.0,-11.0
2000-10-31,22.0,-51.6,10.0,5.84375,11.0,0,-34.0,-27.0,-21.0,-18.0,-13.0,-11.0,-9.0
2000-11-01,22.0,-49.6,10.0,6.21875,11.0,0,-27.0,-21.0,-18.0,-13.0,-11.0,-9.0,-8.0
2000-11-02,29.0,-45.4,10.0,6.5625,10.5,0,-21.0,-18.0,-13.0,-11.0,-9.0,-8.0,-7.0
2000-11-03,35.0,-38.8,6.0,6.9375,10.5,0,-18.0,-13.0,-11.0,-9.0,-8.0,-7.0,-6.0
2000-11-04,38.0,-31.2,6.0,7.21875,10.5,0,-13.0,-11.0,-9.0,-8.0,-7.0,-6.0,2.0
2000-11-05,43.0,-22.6,6.0,7.5625,9.5,0,-11.0,-9.0,-8.0,-7.0,-6.0,2.0,7.0
2000-11-06,45.0,-18.0,6.0,7.96875,9.5,0,-9.0,-8.0,-7.0,-6.0,2.0,7.0,12.0
2000-11-07,47.0,-14.4,6.0,8.34375,8.5,0,-8.0,-7.0,-6.0,2.0,7.0,12.0,17.0
2000-11-08,26.0,-11.8,6.0,8.71875,8.5,0,-7.0,-6.0,2.0,7.0,12.0,17.0,21.0
2000-11-09,20.0,-9.6,5.0,9.125,8.5,0,-6.0,2.0,7.0,12.0,17.0,21.0,26.0
2000-11-10,15.0,-8.2,5.0,9.75,11.0,0,2.0,7.0,12.0,17.0,21.0,26.0,30.0
2000-11-11,20.0,-5.6,1.5,10.46875,12.0,0,7.0,12.0,17.0,21.0,26.0,30.0,35.0
2000-11-12,20.0,-2.4,0.0,11.21875,12.0,0,12.0,17.0,21.0,26.0,30.0,35.0,39.0
2000-11-13,23.0,1.6,0.0,11.8125,12.0,0,17.0,21.0,26.0,30.0,35.0,39.0,41.0
2000-11-14,26.0,6.4,0.0,12.09375,12.0,0,21.0,26.0,30.0,35.0,39.0,41.0,45.0
2000-11-15,29.0,11.8,0.0,12.46875,12.0,0,26.0,30.0,35.0,39.0,41.0,45.0,53.0
2000-11-16,33.0,16.6,0.0,12.90625,12.0,0,30.0,35.0,39.0,41.0,45.0,53.0,61.0
2000-11-17,36.0,21.2,0.0,13.375,9.5,0,35.0,39.0,41.0,45.0,53.0,61.0,69.0
2000-11-18,33.0,25.8,0.0,13.875,8.5,0,39.0,41.0,45.0,53.0,61.0,69.0,77.0
2000-11-19,32.0,30.2,0.0,14.28125,8.5,0,41.0,45.0,53.0,61.0,69.0,77.0,83.0
2000-11-20,29.0,34.2,0.0,14.71875,8.5,0,45.0,53.0,61.0,69.0,77.0,83.0,83.0
2000-11-21,28.0,38.0,0.0,15.125,8.5,0,53.0,61.0,69.0,77.0,83.0,83.0,83.0
2000-11-22,32.0,42.6,0.0,15.5,8.5,0,61.0,69.0,77.0,83.0,83.0,83.0,83.0
2000-11-23,35.0,47.8,0.0,15.90625,7.5,0,69.0,77.0,83.0,83.0,83.0,83.0,83.0
2000-11-24,39.0,53.8,0.0,16.28125,7.5,0,77.0,83.0,83.0,83.0,83.0,83.0,83.0
2000-11-25,42.0,61.0,0.0,16.625,7.5,0,83.0,83.0,83.0,83.0,83.0,83.0,82.0
2000-11-26,44.0,68.6,0.0,16.8125,7.5,0,83.0,83.0,83.0,83.0,83.0,82.0,81.0
2000-11-27,42.0,74.6,0.0,16.90625,7.5,0,83.0,83.0,83.0,83.0,82.0,81.0,80.0
2000-11-28,38.0,79.0,0.0,17.03125,8.0,0,83.0,83.0,83.0,82.0,81.0,80.0,79.0
2000-11-29,30.0,81.8,0.0,17.1875,7.5,0,83.0,83.0,82.0,81.0,80.0,79.0,78.0
2000-11-30,22.0,83.0,0.0,17.46875,6.5,0,83.0,82.0,81.0,80.0,79.0,78.0,77.0
2000-12-01,14.0,83.0,0.0,17.9375,7.5,0,82.0,81.0,80.0,79.0,78.0,77.0,76.0
2000-12-02,6.0,82.8,0.0,18.40625,7.5,0,81.0,80.0,79.0,78.0,77.0,76.0,75.0
2000-12-03,2.0,82.4,0.0,18.875,7.5,0,80.0,79.0,78.0,77.0,76.0,75.0,74.0
2000-12-04,3.0,81.8,0.0,19.34375,7.5,0,79.0,78.0,77.0,76.0,75.0,74.0,72.0
2000-12-05,4.0,81.0,0.0,19.84375,8.0,0,78.0,77.0,76.0,75.0,74.0,72.0,70.0
2000-12-06,5.0,80.0,0.0,20.40625,9.0,0,77.0,76.0,75.0,74.0,72.0,70.0,68.0
2000-12-07,6.0,79.0,0.0,20.96875,9.0,0,76.0,75.0,74.0,72.0,70.0,68.0,66.0
2000-12-08,7.0,78.0,0.0,21.5,9.0,0,75.0,74.0,72.0,70.0,68.0,66.0,63.0
2000-12-09,7.0,77.0,0.0,22.0,9.0,0,74.0,72.0,70.0,68.0,66.0,63.0,62.0
2000-12-10,7.0,76.0,0.0,22.5,9.0,0,72.0,70.0,68.0,66.0,63.0,62.0,61.0
2000-12-11,8.0,74.8,0.0,22.96875,9.0,0,70.0,68.0,66.0,63.0,62.0,61.0,60.0
2000-12-12,9.0,73.4,0.0,23.5,10.0,0,68.0,66.0,63.0,62.0,61.0,60.0,59.0
2000-12-13,10.0,71.8,0.0,24.09375,10.5,0,66.0,63.0,62.0,61.0,60.0,59.0,59.0
2000-12-14,11.0,70.0,0.0,24.65625,11.0,0,63.0,62.0,61.0,60.0,59.0,59.0,56.0
2000-12-15,13.0,67.8,0.0,25.25,11.5,0,62.0,61.0,60.0,59.0,59.0,56.0,53.0
2000-12-16,13.0,65.8,0.0,25.78125,12.0,0,61.0,60.0,59.0,59.0,56.0,53.0,49.0
2000-12-17,13.0,64.0,0.0,26.15625,12.0,0,60.0,59.0,59.0,56.0,53.0,49.0,46.0
2000-12-18,12.0,62.4,0.0,26.4375,11.0,0,59.0,59.0,56.0,53.0,49.0,46.0,44.0
2000-12-19,11.0,61.0,0.0,26.8125,10.5,0,59.0,56.0,53.0,49.0,46.0,44.0,42.0
2000-12-20,9.0,60.2,0.0,27.1875,8.5,0,56.0,53.0,49.0,46.0,44.0,42.0,40.0
2000-12-21,10.0,59.0,0.0,27.5625,6.5,0,53.0,49.0,46.0,44.0,42.0,40.0,39.0
2000-12-22,10.0,57.4,0.0,27.875,6.5,0,49.0,46.0,44.0,42.0,40.0,39.0,37.0
2000-12-23,13.0,55.2,0.0,28.15625,6.5,0,46.0,44.0,42.0,40.0,39.0,37.0,36.0
2000-12-24,15.0,52.6,0.0,28.46875,6.5,0,44.0,42.0,40.0,39.0,37.0,36.0,35.0
2000-12-25,16.0,49.6,0.0,28.78125,6.0,0,42.0,40.0,39.0,37.0,36.0,35.0,33.0
2000-12-26,17.0,46.8,0.0,29.09375,5.5,0,40.0,39.0,37.0,36.0,35.0,33.0,30.0
2000-12-27,19.0,44.2,0.0,29.40625,5.5,0,39.0,37.0,36.0,35.0,33.0,30.0,27.0
2000-12-28,17.0,42.2,0.0,29.75,7.0,0,37.0,36.0,35.0,33.0,30.0,27.0,24.0
2000-12-29,16.0,40.4,0.0,30.0625,7.5,0,36.0,35.0,33.0,30.0,27.0,24.0,22.0
2000-12-30,13.0,38.8,0.0,30.40625,8.5,0,35.0,33.0,30.0,27.0,24.0,22.0,19.0
2000-12-31,11.0,37.4,0.0,30.71875,9.0,0,33.0,30.0,27.0,24.0,22.0,19.0,17.0
2001-01-01,11.0,36.0,0.0,31.0,8.0,0,30.0,27.0,24.0,22.0,19.0,17.0,15.0
2001-01-02,12.0,34.2,0.0,31.3125,7.5,0,27.0,24.0,22.0,19.0,17.0,15.0,13.0
2001-01-03,13.0,32.2,0.0,31.71875,7.0,0,24.0,22.0,19.0,17.0,15.0,13.0,11.0
2001-01-04,15.0,29.8,0.0,32.03125,6.5,0,22.0,19.0,17.0,15.0,13.0,11.0,9.0
2001-01-05,15.0,27.2,0.0,32.34375,6.5,0,19.0,17.0,15.0,13.0,11.0,9.0,7.0
2001-01-06,17.0,24.4,0.0,32.625,6.5,0,17.0,15.0,13.0,11.0,9.0,7.0,5.0
2001-01-07,18.0,21.8,0.0,32.9375,7.0,0,15.0,13.0,11.0,9.0,7.0,5.0,3.0
2001-01-08,18.0,19.4,0.0,33.28125,5.5,0,13.0,11.0,9.0,7.0,5.0,3.0,2.0
2001-01-09,17.0,17.2,0.0,33.625,5.5,0,11.0,9.0,7.0,5.0,3.0,2.0,1.0
2001-01-10,16.0,15.0,0.0,33.96875,5.5,0,9.0,7.0,5.0,3.0,2.0,1.0,0.0
2001-01-11,15.0,13.0,0.0,34.3125,5.5,0,7.0,5.0,3.0,2.0,1.0,0.0,0.0
2001-01-12,15.0,11.0,0.0,34.65625,5.5,0,5.0,3.0,2.0,1.0,0.0,0.0,0.0
2001-01-13,14.0,9.0,0.0,34.875,5.5,0,3.0,2.0,1.0,0.0,0.0,0.0,0.0
2001-01-14,14.0,7.0,0.0,35.0625,5.5,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2001-01-15,13.0,5.2,0.0,35.1875,5.5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-16,12.0,3.6,0.0,35.40625,7.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-17,11.0,2.2,0.0,35.625,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-18,9.0,1.2,0.0,35.90625,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-19,7.0,0.6,0.0,36.15625,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-20,5.0,0.2,0.0,36.40625,5.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-21,3.0,0.0,0.0,36.65625,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-22,2.0,0.0,0.0,36.875,4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-23,1.0,0.0,0.0,37.0625,4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-24,0.0,0.0,0.0,37.21875,4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-25,0.0,0.0,0.0,37.375,4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-26,0.0,0.0,0.0,37.53125,4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2001-01-27,0.0,0.0,0.0,37.625,4.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
2001-01-28,0.0,0.0,0.0,37.78125,4.0,0,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0
2001-01-29,0.0,0.0,0.0,37.9375,4.0,0,0.0,0.0,0.0,-1.0,-1.0,-2.0,-2.0
2001-01-30,0.0,0.0,0.0,38.0625,4.0,0,0.0,0.0,-1.0,-1.0,-2.0,-2.0,-2.0
2001-01-31,0.0,0.0,0.0,38.1875,4.0,0,0.0,-1.0,-1.0,-2.0,-2.0,-2.0,-3.0
2001-02-01,0.0,0.0,0.0,38.1875,4.0,0,-1.0,-1.0,-2.0,-2.0,-2.0,-3.0,-3.0
2001-02-02,1.0,-0.2,0.0,38.15625,4.0,0,-1.0,-2.0,-2.0,-2.0,-3.0,-3.0,-4.0
2001-02-03,1.0,-0.4,0.0,38.03125,4.0,0,-2.0,-2.0,-2.0,-3.0,-3.0,-4.0,-5.0
2001-02-04,2.0,-0.8,0.0,37.9375,4.0,0,-2.0,-2.0,-3.0,-3.0,-4.0,-5.0,-6.0
2001-02-05,2.0,-1.2,0.0,37.84375,2.5,0,-2.0,-3.0,-3.0,-4.0,-5.0,-6.0,-7.0
2001-02-06,2.0,-1.6,0.0,37.75,2.5,0,-3.0,-3.0,-4.0,-5.0,-6.0,-7.0,-9.0
2001-02-07,3.0,-2.0,0.0,37.75,2.5,0,-3.0,-4.0,-5.0,-6.0,-7.0,-9.0,-9.0
2001-02-08,3.0,-2.4,0.0,37.75,2.0,0,-4.0,-5.0,-6.0,-7.0,-9.0,-9.0,-9.0
2001-02-09,3.0,-2.8,0.0,37.78125,2.0,0,-5.0,-6.0,-7.0,-9.0,-9.0,-9.0,-9.0
2001-02-10,4.0,-3.4,0.0,37.8125,2.0,0,-6.0,-7.0,-9.0,-9.0,-9.0,-9.0,-10.0
2001-02-11,4.0,-4.2,0.0,37.84375,1.5,0,-7.0,-9.0,-9.0,-9.0,-9.0,-10.0,-10.0
2001-02-12,5.0,-5.0,0.0,37.96875,2.0,0,-9.0,-9.0,-9.0,-9.0,-10.0,-10.0,-10.0
2001-02-13,7.0,-6.2,0.0,38.03125,2.0,0,-9.0,-9.0,-9.0,-10.0,-10.0,-10.0,-10.0
2001-02-14,6.0,-7.2,0.0,38.125,2.5,0,-9.0,-9.0,-10.0,-10.0,-10.0,-10.0,-10.0
2001-02-15,6.0,-8.0,0.0,38.25,2.5,0,-9.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0
2001-02-16,5.0,-8.6,0.0,38.40625,3.0,0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0
2001-02-17,5.0,-9.2,0.0,38.5625,2.5,0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-9.0
2001-02-18,4.0,-9.4,0.0,38.78125,3.5,0,-10.0,-10.0,-10.0,-10.0,-10.0,-9.0,-9.0
2001-02-19,3.0,-9.6,0.0,38.96875,3.5,0,-10.0,-10.0,-10.0,-10.0,-9.0,-9.0,-8.0
2001-02-20,1.0,-9.8,0.0,39.15625,3.5,0,-10.0,-10.0,-10.0,-9.0,-9.0,-8.0,-7.0
2001-02-21,1.0,-10.0,0.0,39.375,3.5,0,-10.0,-10.0,-9.0,-9.0,-8.0,-7.0,-7.0
2001-02-22,1.0,-10.0,0.0,39.625,4.0,0,-10.0,-9.0,-9.0,-8.0,-7.0,-7.0,-7.0
2001-02-23,1.0,-10.0,0.0,39.8125,4.0,0,-9.0,-9.0,-8.0,-7.0,-7.0,-7.0,-7.0
2001-02-24,1.0,-9.8,0.0,40.0,4.0,0,-9.0,-8.0,-7.0,-7.0,-7.0,-7.0,-6.0
2001-02-25,1.0,-9.6,0.0,40.3125,6.0,0,-8.0,-7.0,-7.0,-7.0,-7.0,-6.0,-5.0
2001-02-26,2.0,-9.2,0.0,40.625,6.0,0,-7.0,-7.0,-7.0,-7.0,-6.0,-5.0,-4.0
2001-02-27,3.0,-8.6,0.0,40.90625,5.0,0,-7.0,-7.0,-7.0,-6.0,-5.0,-4.0,-4.0
2001-02-28,3.0,-8.0,0.0,41.125,5.0,0,-7.0,-7.0,-6.0,-5.0,-4.0,-4.0,-4.0
2001-03-01,3.0,-7.6,0.0,41.46875,6.0,0,-7.0,-6.0,-5.0,-4.0,-4.0,-4.0,-3.0
2001-03-02,3.0,-7.2,0.0,41.84375,7.0,0,-6.0,-5.0,-4.0,-4.0,-4.0,-3.0,-1.0
2001-03-03,3.0,-6.8,0.0,42.1875,7.0,0,-5.0,-4.0,-4.0,-4.0,-3.0,-1.0,-1.0
2001-03-04,4.0,-6.4,0.0,42.5,6.5,0,-4.0,-4.0,-4.0,-3.0,-1.0,-1.0,-1.0
2001-03-05,4.0,-5.8,0.0,42.875,7.0,0,-4.0,-4.0,-3.0,-1.0,-1.0,-1.0,-1.0
2001-03-06,3.0,-5.2,0.0,43.1875,6.5,0,-4.0,-3.0,-1.0,-1.0,-1.0,-1.0,-1.0
2001-03-07,3.0,-4.6,0.0,43.5,6.5,0,-3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2001-03-08,4.0,-4.0,0.0,43.9375,7.5,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2001-03-09,6.0,-3.2,0.0,44.375,8.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2001-03-10,5.0,-2.6,0.0,45.09375,12.5,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2001-03-11,4.0,-2.0,0.0,45.75,12.5,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2001-03-12,3.0,-1.4,0.0,46.5,13.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
2001-03-13,3.0,-1.0,0.0,47.15625,13.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
2001-03-14,3.0,-1.0,0.0,47.71875,12.5,0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0
2001-03-15,2.0,-1.0,0.0,48.375,12.5,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
2001-03-16,0.0,-1.0,0.0,49.1875,14.0,0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0
2001-03-17,0.0,-1.0,0.0,49.8125,13.0,0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
2001-03-18,0.0,-1.0,0.0,50.46875,13.5,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2001-03-19,2.0,-0.6,0.0,51.15625,13.5,0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
2001-03-20,2.0,-0.2,0.0,51.84375,13.5,0,1.0,1.0,1.0,1.0,2.0,4.0,4.0
2001-03-21,2.0,0.2,0.0,52.46875,11.5,0,1.0,1.0,1.0,2.0,4.0,4.0,4.0
2001-03-22,2.0,0.6,0.0,53.09375,11.0,0,1.0,1.0,2.0,4.0,4.0,4.0,6.0
2001-03-23,2.0,1.0,0.0,53.65625,11.0,0,1.0,2.0,4.0,4.0,4.0,6.0,6.0
2001-03-24,2.0,1.0,0.0,54.09375,11.0,0,2.0,4.0,4.0,4.0,6.0,6.0,6.0
2001-03-25,3.0,1.2,0.0,54.46875,10.5,0,4.0,4.0,4.0,6.0,6.0,6.0,6.0
2001-03-26,3.0,1.8,0.0,54.5,10.5,0,4.0,4.0,6.0,6.0,6.0,6.0,10.0
2001-03-27,3.0,2.4,0.0,54.59375,10.5,0,4.0,6.0,6.0,6.0,6.0,10.0,10.0
2001-03-28,3.0,3.0,0.0,54.59375,8.5,0,6.0,6.0,6.0,6.0,10.0,10.0,12.0
2001-03-29,5.0,4.0,0.0,54.5625,8.0,0,6.0,6.0,6.0,10.0,10.0,12.0,12.0
2001-03-30,5.0,4.8,0.0,54.53125,4.0,0,6.0,6.0,10.0,10.0,12.0,12.0,12.0
2001-03-31,5.0,5.2,0.0,54.40625,4.5,0,6.0,10.0,10.0,12.0,12.0,12.0,12.0
2001-04-01,4.0,5.6,0.0,54.28125,4.5,0,10.0,10.0,12.0,12.0,12.0,12.0,12.0
2001-04-02,6.0,6.8,0.0,54.21875,4.5,0,10.0,12.0,12.0,12.0,12.0,12.0,12.0
2001-04-03,6.0,7.6,0.0,54.125,4.5,0,12.0,12.0,12.0,12.0,12.0,12.0,18.0
2001-04-04,8.0,8.8,0.0,54.0,4.5,0,12.0,12.0,12.0,12.0,12.0,18.0,19.0
2001-04-05,6.0,10.0,0.0,53.8125,4.5,0,12.0,12.0,12.0,12.0,18.0,19.0,20.0
2001-04-06,6.0,11.2,0.0,53.375,7.0,0,12.0,12.0,12.0,18.0,19.0,20.0,21.0
2001-04-07,6.0,11.6,0.0,52.90625,7.5,0,12.0,12.0,18.0,19.0,20.0,21.0,23.0
